payment_id,customer_id,payment_date,amount,payment_method,payment_status,currency,revenue_month
436,36225,03-01-2023,99,PayPal,Pending,USD,2023-01
437,3437,27-09-2024,35,PayPal,Completed,USD,2024-09
438,11613,02-10-2022,99,Credit Card,Pending,INR,2022-10
439,2399,03-02-2023,35,PayPal,Pending,INR,2023-02
440,26482,24-02-2022,99,Credit Card,Completed,EUR,2022-02
441,16808,04-04-2025,199,UPI,Pending,INR,2025-04
442,8601,05-05-2024,35,Credit Card,Pending,INR,2024-05
443,41944,25-11-2023,35,UPI,Failed,USD,2023-11
444,46532,17-01-2024,15,Bank Transfer,Completed,USD,2024-01
445,89,31-05-2024,199,UPI,Failed,INR,2024-05
446,16320,17-09-2024,35,PayPal,Completed,USD,2024-09
447,42857,27-04-2024,99,Credit Card,Failed,EUR,2024-04
448,34799,06-10-2023,15,UPI,Pending,USD,2023-10
449,28112,27-01-2022,35,Credit Card,Pending,INR,2022-01
450,42058,21-10-2023,199,Credit Card,Pending,USD,2023-10
451,22986,20-01-2023,15,Credit Card,Pending,INR,2023-01
452,3758,03-07-2022,15,UPI,Failed,USD,2022-07
453,42418,22-04-2024,199,Credit Card,Pending,INR,2024-04
454,33177,10-10-2022,15,PayPal,Failed,EUR,2022-10
455,25736,30-06-2022,99,PayPal,Completed,INR,2022-06
456,4315,03-07-2023,99,PayPal,Completed,INR,2023-07
457,3357,31-05-2022,99,Bank Transfer,Completed,USD,2022-05
458,30944,08-05-2023,99,PayPal,Failed,INR,2023-05
459,2108,01-03-2023,99,Bank Transfer,Pending,INR,2023-03
460,34968,22-04-2024,35,UPI,Completed,INR,2024-04
461,46172,16-06-2024,15,PayPal,Pending,EUR,2024-06
462,37689,06-08-2022,35,PayPal,Completed,EUR,2022-08
463,34749,05-11-2023,99,UPI,Failed,EUR,2023-11
464,17098,15-11-2023,199,Bank Transfer,Pending,INR,2023-11
465,10119,19-11-2024,99,PayPal,Failed,EUR,2024-11
466,19092,15-06-2024,15,Credit Card,Completed,INR,2024-06
467,38649,18-12-2023,15,PayPal,Pending,INR,2023-12
468,6677,10-10-2023,99,UPI,Pending,USD,2023-10
469,16988,28-11-2022,199,Credit Card,Completed,USD,2022-11
470,30835,10-10-2023,199,Credit Card,Failed,EUR,2023-10
471,35536,15-11-2022,199,UPI,Pending,USD,2022-11
472,2862,02-01-2024,199,PayPal,Completed,INR,2024-01
473,15298,26-01-2024,199,Credit Card,Completed,USD,2024-01
474,15078,23-06-2022,199,Credit Card,Pending,USD,2022-06
475,1701,27-02-2023,15,Credit Card,Completed,EUR,2023-02
476,26969,21-10-2024,199,PayPal,Failed,INR,2024-10
477,20569,08-11-2023,199,Credit Card,Pending,USD,2023-11
478,26327,01-09-2022,35,Bank Transfer,Pending,USD,2022-09
479,25063,06-01-2023,15,Bank Transfer,Pending,INR,2023-01
480,188,10-03-2023,15,Bank Transfer,Completed,INR,2023-03
481,26498,14-01-2022,99,PayPal,Completed,USD,2022-01
482,11290,08-01-2023,15,Credit Card,Completed,EUR,2023-01
483,11173,18-05-2023,35,Credit Card,Completed,EUR,2023-05
484,31862,25-07-2024,99,Credit Card,Pending,USD,2024-07
485,18233,27-03-2025,99,UPI,Completed,USD,2025-03
486,4984,09-11-2022,35,Credit Card,Failed,INR,2022-11
487,13825,18-07-2023,99,UPI,Completed,EUR,2023-07
488,27017,07-09-2022,15,Credit Card,Failed,INR,2022-09
489,25927,12-06-2023,15,PayPal,Completed,INR,2023-06
490,23971,08-08-2022,99,PayPal,Failed,EUR,2022-08
491,16879,24-02-2024,199,UPI,Completed,USD,2024-02
492,32595,07-04-2024,99,Bank Transfer,Completed,INR,2024-04
493,21939,17-08-2024,35,Credit Card,Failed,EUR,2024-08
494,33526,17-06-2022,99,Bank Transfer,Pending,EUR,2022-06
495,11089,05-03-2023,99,PayPal,Failed,EUR,2023-03
496,11052,28-08-2024,15,UPI,Completed,USD,2024-08
497,26328,04-09-2024,15,UPI,Pending,USD,2024-09
498,12601,09-12-2023,15,Bank Transfer,Pending,USD,2023-12
499,5314,22-10-2022,99,PayPal,Completed,EUR,2022-10
500,33238,27-06-2022,35,Bank Transfer,Completed,EUR,2022-06
501,874,23-12-2023,35,PayPal,Pending,INR,2023-12
502,8715,11-02-2024,199,UPI,Pending,USD,2024-02
503,23220,10-11-2024,99,Credit Card,Failed,EUR,2024-11
504,13252,10-11-2023,199,Bank Transfer,Failed,EUR,2023-11
505,13052,10-01-2022,15,UPI,Completed,INR,2022-01
506,29444,29-10-2023,15,Bank Transfer,Pending,INR,2023-10
507,13809,14-01-2023,15,PayPal,Completed,INR,2023-01
508,40585,12-04-2022,99,Bank Transfer,Completed,USD,2022-04
509,2158,14-12-2023,199,Bank Transfer,Completed,USD,2023-12
510,43591,02-02-2023,199,Bank Transfer,Failed,INR,2023-02
511,27853,26-11-2024,99,Bank Transfer,Failed,INR,2024-11
512,34495,21-07-2024,35,PayPal,Pending,USD,2024-07
513,1977,25-03-2024,35,UPI,Pending,USD,2024-03
514,23131,29-08-2023,199,Bank Transfer,Pending,USD,2023-08
515,35744,15-12-2022,199,Bank Transfer,Failed,USD,2022-12
516,11,22-08-2022,15,PayPal,Completed,EUR,2022-08
517,29325,12-09-2024,199,UPI,Failed,USD,2024-09
518,29991,07-04-2023,15,PayPal,Pending,INR,2023-04
519,26876,01-05-2022,35,Credit Card,Pending,INR,2022-05
520,28434,08-03-2025,199,PayPal,Completed,USD,2025-03
521,37105,06-10-2023,15,Bank Transfer,Completed,EUR,2023-10
522,17242,31-12-2022,15,Bank Transfer,Pending,INR,2022-12
523,9827,28-10-2024,99,UPI,Completed,USD,2024-10
524,14327,18-03-2023,199,PayPal,Pending,EUR,2023-03
525,23860,08-01-2022,199,Bank Transfer,Failed,INR,2022-01
526,13164,04-02-2025,15,UPI,Failed,USD,2025-02
527,36321,14-12-2023,15,PayPal,Completed,EUR,2023-12
528,46838,14-10-2022,15,UPI,Failed,USD,2022-10
529,14533,09-07-2023,35,PayPal,Failed,USD,2023-07
530,44359,24-02-2024,35,PayPal,Failed,USD,2024-02
531,43492,18-01-2022,35,Credit Card,Failed,INR,2022-01
532,30938,06-06-2023,199,PayPal,Pending,EUR,2023-06
533,17154,01-11-2022,15,PayPal,Completed,INR,2022-11
534,29630,12-06-2023,99,UPI,Completed,INR,2023-06
535,36463,07-06-2024,99,PayPal,Completed,INR,2024-06
536,22248,18-06-2024,35,PayPal,Pending,EUR,2024-06
537,19921,24-04-2023,99,PayPal,Failed,USD,2023-04
538,40264,19-03-2023,15,UPI,Completed,USD,2023-03
539,31756,10-01-2025,15,PayPal,Completed,INR,2025-01
540,28012,15-11-2023,35,PayPal,Pending,EUR,2023-11
541,23272,25-03-2025,199,Credit Card,Pending,EUR,2025-03
542,17891,03-06-2022,99,UPI,Failed,EUR,2022-06
543,34287,16-09-2023,99,Bank Transfer,Completed,EUR,2023-09
544,28441,26-10-2022,35,UPI,Pending,USD,2022-10
545,38,06-01-2022,15,Bank Transfer,Failed,USD,2022-01
546,19301,15-07-2023,199,PayPal,Completed,EUR,2023-07
547,48319,17-11-2022,199,PayPal,Pending,USD,2022-11
548,7308,07-07-2022,199,Credit Card,Completed,EUR,2022-07
549,9257,17-11-2024,15,PayPal,Failed,EUR,2024-11
550,27751,23-11-2023,35,Credit Card,Failed,EUR,2023-11
551,8289,11-06-2023,15,PayPal,Completed,EUR,2023-06
552,32780,19-07-2024,199,Bank Transfer,Completed,USD,2024-07
553,13223,04-01-2024,99,UPI,Completed,EUR,2024-01
554,49633,03-07-2023,99,UPI,Failed,INR,2023-07
555,40087,04-05-2024,15,UPI,Failed,INR,2024-05
556,11529,20-06-2024,35,Bank Transfer,Completed,USD,2024-06
557,19753,12-08-2023,99,PayPal,Completed,INR,2023-08
558,37445,12-12-2024,99,Credit Card,Pending,USD,2024-12
559,28553,27-04-2022,35,UPI,Completed,EUR,2022-04
560,6878,05-08-2024,15,Bank Transfer,Pending,USD,2024-08
561,7021,11-03-2024,99,PayPal,Pending,USD,2024-03
562,24681,21-05-2024,199,PayPal,Completed,INR,2024-05
563,46669,15-04-2023,199,Credit Card,Pending,USD,2023-04
564,24681,02-10-2024,35,UPI,Pending,EUR,2024-10
565,41602,25-11-2024,35,Bank Transfer,Completed,EUR,2024-11
566,12723,09-09-2024,15,Credit Card,Failed,EUR,2024-09
567,3489,28-06-2023,199,Bank Transfer,Completed,EUR,2023-06
568,11327,06-03-2023,99,PayPal,Completed,EUR,2023-03
569,16948,29-10-2023,199,PayPal,Failed,EUR,2023-10
570,38228,08-03-2023,99,PayPal,Pending,USD,2023-03
571,23473,11-07-2023,15,UPI,Failed,INR,2023-07
572,26976,21-01-2025,99,Bank Transfer,Pending,INR,2025-01
573,29953,21-02-2025,99,PayPal,Pending,EUR,2025-02
574,12434,29-07-2022,199,Credit Card,Pending,USD,2022-07
575,21968,26-12-2023,99,Bank Transfer,Failed,USD,2023-12
576,20865,06-08-2023,99,Credit Card,Pending,INR,2023-08
577,49507,03-07-2022,35,PayPal,Pending,INR,2022-07
578,38159,02-01-2022,15,Bank Transfer,Pending,EUR,2022-01
579,9451,17-07-2023,199,PayPal,Failed,INR,2023-07
580,39419,02-03-2025,15,UPI,Failed,INR,2025-03
581,46917,11-04-2023,35,UPI,Pending,INR,2023-04
582,43272,04-10-2022,15,UPI,Pending,EUR,2022-10
583,23010,28-06-2022,199,UPI,Completed,USD,2022-06
584,41096,10-12-2022,199,Bank Transfer,Completed,USD,2022-12
585,34315,01-10-2024,99,PayPal,Failed,EUR,2024-10
586,44182,01-08-2022,35,Bank Transfer,Pending,USD,2022-08
587,43320,09-09-2022,199,UPI,Failed,EUR,2022-09
588,38792,10-04-2023,15,Credit Card,Failed,USD,2023-04
589,45320,06-02-2022,99,Bank Transfer,Completed,EUR,2022-02
590,38828,24-08-2023,15,Credit Card,Pending,INR,2023-08
591,31596,12-01-2025,199,Bank Transfer,Pending,USD,2025-01
592,11924,04-01-2024,15,UPI,Failed,USD,2024-01
593,41359,18-03-2025,35,PayPal,Failed,USD,2025-03
594,45305,09-11-2023,99,PayPal,Completed,USD,2023-11
595,42670,07-02-2025,35,Credit Card,Pending,INR,2025-02
596,34980,01-07-2022,15,UPI,Failed,USD,2022-07
597,29252,03-08-2024,199,PayPal,Failed,EUR,2024-08
598,37368,04-07-2022,35,PayPal,Completed,USD,2022-07
599,40474,25-03-2022,199,Credit Card,Failed,INR,2022-03
600,10722,11-07-2024,35,UPI,Completed,EUR,2024-07
601,38115,24-11-2024,35,Bank Transfer,Pending,INR,2024-11
602,18345,19-01-2022,35,UPI,Failed,USD,2022-01
603,27551,27-02-2023,199,PayPal,Pending,EUR,2023-02
604,48428,28-01-2023,15,Credit Card,Failed,USD,2023-01
605,16617,23-06-2024,199,PayPal,Pending,INR,2024-06
606,47877,10-12-2024,99,UPI,Completed,USD,2024-12
607,45102,04-01-2024,35,UPI,Completed,INR,2024-01
608,25655,30-12-2023,99,UPI,Pending,INR,2023-12
609,2942,07-12-2023,199,UPI,Pending,INR,2023-12
610,41218,27-06-2023,99,PayPal,Completed,INR,2023-06
611,12457,16-11-2024,99,Bank Transfer,Pending,USD,2024-11
612,48082,19-12-2023,35,PayPal,Pending,USD,2023-12
613,44505,25-05-2023,99,PayPal,Failed,EUR,2023-05
614,49511,02-10-2023,99,PayPal,Pending,EUR,2023-10
615,17941,27-10-2024,199,Bank Transfer,Failed,EUR,2024-10
616,6736,12-10-2022,15,UPI,Failed,INR,2022-10
617,12241,25-07-2022,15,PayPal,Pending,USD,2022-07
618,48708,23-08-2023,199,Credit Card,Completed,INR,2023-08
619,29742,29-03-2025,35,Bank Transfer,Pending,EUR,2025-03
620,11559,08-02-2025,99,Bank Transfer,Pending,INR,2025-02
621,43201,22-09-2022,15,Credit Card,Failed,EUR,2022-09
622,5612,12-10-2022,99,UPI,Pending,EUR,2022-10
623,34181,24-09-2024,199,Credit Card,Completed,EUR,2024-09
624,34968,22-11-2022,35,PayPal,Completed,USD,2022-11
625,30921,20-04-2023,15,PayPal,Completed,EUR,2023-04
626,45696,23-05-2023,99,Credit Card,Failed,USD,2023-05
627,6027,17-02-2024,99,PayPal,Failed,INR,2024-02
628,45661,16-08-2024,99,Credit Card,Completed,EUR,2024-08
629,41523,18-04-2022,199,Credit Card,Pending,EUR,2022-04
630,11334,26-10-2022,15,Bank Transfer,Pending,EUR,2022-10
631,16740,19-11-2022,35,PayPal,Pending,EUR,2022-11
632,5812,09-08-2024,35,UPI,Pending,INR,2024-08
633,41669,11-02-2023,99,Bank Transfer,Failed,EUR,2023-02
634,24169,02-03-2024,35,UPI,Completed,INR,2024-03
635,34909,08-10-2022,35,UPI,Pending,INR,2022-10
636,7834,17-10-2022,15,Credit Card,Pending,INR,2022-10
637,26144,16-06-2024,15,Bank Transfer,Pending,EUR,2024-06
638,34680,24-02-2023,15,PayPal,Completed,USD,2023-02
639,41205,21-10-2024,99,PayPal,Completed,USD,2024-10
640,11256,02-04-2022,35,Credit Card,Failed,INR,2022-04
641,7725,22-03-2025,99,Bank Transfer,Pending,INR,2025-03
642,7837,23-11-2023,99,UPI,Pending,INR,2023-11
643,39531,18-03-2023,199,UPI,Completed,USD,2023-03
644,29988,01-11-2023,99,Bank Transfer,Pending,INR,2023-11
645,7108,17-01-2024,15,UPI,Pending,INR,2024-01
646,16423,04-05-2022,35,Credit Card,Pending,USD,2022-05
647,18987,02-02-2024,15,UPI,Failed,EUR,2024-02
648,43481,10-01-2023,199,Bank Transfer,Completed,INR,2023-01
649,20981,18-08-2024,35,PayPal,Pending,INR,2024-08
650,14031,22-08-2022,15,UPI,Failed,EUR,2022-08
651,12777,06-07-2024,99,Bank Transfer,Failed,EUR,2024-07
652,33617,27-06-2023,35,Bank Transfer,Completed,USD,2023-06
653,41427,17-04-2024,99,PayPal,Failed,INR,2024-04
654,38115,30-03-2025,199,Bank Transfer,Pending,INR,2025-03
655,3506,01-03-2022,99,Credit Card,Pending,EUR,2022-03
656,40153,18-03-2024,15,Bank Transfer,Completed,EUR,2024-03
657,48736,10-02-2024,35,PayPal,Completed,USD,2024-02
658,31365,06-01-2025,199,Bank Transfer,Failed,INR,2025-01
659,23907,05-06-2024,35,UPI,Completed,USD,2024-06
660,2667,24-02-2023,15,PayPal,Pending,USD,2023-02
661,8856,10-09-2023,35,UPI,Completed,EUR,2023-09
662,28265,26-01-2025,99,UPI,Pending,EUR,2025-01
663,44236,07-01-2022,35,UPI,Failed,EUR,2022-01
664,346,19-04-2022,15,PayPal,Failed,INR,2022-04
665,43054,17-05-2024,199,Bank Transfer,Pending,EUR,2024-05
666,18994,20-02-2024,199,UPI,Pending,INR,2024-02
667,22975,08-09-2022,15,UPI,Completed,EUR,2022-09
668,18919,28-02-2023,35,PayPal,Failed,USD,2023-02
669,44423,14-01-2023,35,PayPal,Pending,EUR,2023-01
670,23133,10-06-2024,15,PayPal,Pending,EUR,2024-06
671,17393,16-08-2022,199,UPI,Pending,USD,2022-08
672,8186,03-07-2022,15,UPI,Pending,USD,2022-07
673,30132,24-07-2022,35,UPI,Completed,USD,2022-07
674,11893,01-01-2022,35,Credit Card,Failed,EUR,2022-01
675,7440,11-09-2023,35,PayPal,Pending,INR,2023-09
676,40042,25-08-2024,15,UPI,Completed,EUR,2024-08
677,25336,05-09-2023,199,Bank Transfer,Completed,INR,2023-09
678,6475,15-01-2025,35,Credit Card,Failed,INR,2025-01
679,36098,05-11-2022,99,UPI,Failed,USD,2022-11
680,7029,24-12-2022,35,PayPal,Pending,INR,2022-12
681,27484,18-01-2025,15,Credit Card,Pending,EUR,2025-01
682,34345,22-12-2022,15,UPI,Completed,INR,2022-12
683,17053,27-01-2025,199,Credit Card,Failed,EUR,2025-01
684,3141,21-08-2022,15,PayPal,Failed,USD,2022-08
685,31127,14-02-2024,199,Credit Card,Pending,USD,2024-02
686,48951,15-12-2024,35,UPI,Pending,INR,2024-12
687,34010,13-10-2023,99,UPI,Completed,EUR,2023-10
688,14864,07-08-2024,15,Credit Card,Pending,EUR,2024-08
689,29689,28-10-2023,99,UPI,Failed,USD,2023-10
690,20519,20-08-2023,199,PayPal,Completed,EUR,2023-08
691,11011,10-03-2023,199,PayPal,Pending,EUR,2023-03
692,3422,07-05-2022,35,PayPal,Pending,INR,2022-05
693,39248,11-11-2022,199,UPI,Pending,USD,2022-11
694,33241,05-12-2024,35,Bank Transfer,Completed,USD,2024-12
695,397,13-03-2022,199,PayPal,Completed,USD,2022-03
696,34917,29-12-2022,199,Bank Transfer,Completed,EUR,2022-12
697,37734,30-11-2022,199,Bank Transfer,Failed,EUR,2022-11
698,4139,21-11-2022,35,PayPal,Failed,INR,2022-11
699,40850,03-02-2022,15,Bank Transfer,Completed,EUR,2022-02
700,42179,23-10-2024,99,Bank Transfer,Completed,EUR,2024-10
701,28805,28-10-2023,99,Credit Card,Pending,EUR,2023-10
702,47399,25-07-2022,199,UPI,Completed,INR,2022-07
703,48584,07-01-2024,35,Bank Transfer,Completed,USD,2024-01
704,9315,07-08-2022,15,UPI,Completed,INR,2022-08
705,5166,07-06-2022,15,UPI,Failed,EUR,2022-06
706,23629,29-08-2024,199,Bank Transfer,Pending,EUR,2024-08
707,43210,31-12-2023,99,UPI,Completed,EUR,2023-12
708,7547,10-07-2023,99,PayPal,Failed,EUR,2023-07
709,7181,27-02-2025,35,Bank Transfer,Failed,EUR,2025-02
710,41408,05-06-2023,199,Bank Transfer,Completed,EUR,2023-06
711,28639,10-09-2023,35,Credit Card,Completed,INR,2023-09
712,35647,14-06-2023,35,PayPal,Pending,USD,2023-06
713,23702,05-05-2023,199,Credit Card,Pending,USD,2023-05
714,763,06-11-2022,15,UPI,Completed,USD,2022-11
715,33022,17-10-2024,99,UPI,Pending,EUR,2024-10
716,31394,13-04-2025,199,UPI,Failed,USD,2025-04
717,14155,06-02-2023,99,Bank Transfer,Completed,EUR,2023-02
718,44305,15-03-2025,199,Bank Transfer,Pending,USD,2025-03
719,25273,02-12-2022,199,Credit Card,Pending,EUR,2022-12
720,17712,20-04-2023,199,Bank Transfer,Failed,INR,2023-04
721,22474,19-04-2024,99,Credit Card,Completed,USD,2024-04
722,2763,09-12-2023,99,UPI,Completed,EUR,2023-12
723,11611,04-07-2023,15,UPI,Failed,INR,2023-07
724,31590,31-07-2024,199,UPI,Completed,INR,2024-07
725,8726,26-02-2025,199,Credit Card,Pending,INR,2025-02
726,20402,05-04-2025,199,PayPal,Pending,INR,2025-04
727,46613,10-04-2023,35,Bank Transfer,Completed,EUR,2023-04
728,924,16-01-2023,99,UPI,Pending,EUR,2023-01
729,49484,05-06-2024,15,UPI,Pending,INR,2024-06
730,44729,12-09-2023,99,UPI,Pending,INR,2023-09
731,31019,22-12-2024,35,Credit Card,Pending,EUR,2024-12
732,564,23-01-2024,35,Credit Card,Completed,INR,2024-01
733,37503,23-01-2022,15,Bank Transfer,Failed,EUR,2022-01
734,42687,03-06-2022,15,PayPal,Completed,INR,2022-06
735,13155,31-01-2023,199,UPI,Failed,USD,2023-01
736,5046,23-12-2022,99,PayPal,Completed,INR,2022-12
737,46887,06-06-2023,99,Bank Transfer,Completed,INR,2023-06
738,22703,31-07-2023,35,PayPal,Failed,USD,2023-07
739,10901,25-03-2024,35,Bank Transfer,Failed,USD,2024-03
740,20107,28-12-2023,99,UPI,Completed,EUR,2023-12
741,21953,05-05-2022,15,PayPal,Failed,EUR,2022-05
742,24205,20-04-2022,99,UPI,Completed,INR,2022-04
743,31428,03-10-2023,199,Credit Card,Pending,INR,2023-10
744,44007,22-02-2022,35,UPI,Failed,INR,2022-02
745,25813,18-03-2025,99,PayPal,Failed,INR,2025-03
746,18640,21-03-2025,35,PayPal,Completed,INR,2025-03
747,23176,12-05-2023,99,Bank Transfer,Completed,USD,2023-05
748,1411,15-03-2024,99,UPI,Completed,INR,2024-03
749,29165,10-04-2023,15,UPI,Pending,USD,2023-04
750,38668,12-05-2022,99,Bank Transfer,Pending,EUR,2022-05
751,46253,14-02-2024,199,Credit Card,Pending,EUR,2024-02
752,26451,31-12-2023,199,Bank Transfer,Completed,EUR,2023-12
753,4073,19-06-2024,15,PayPal,Completed,EUR,2024-06
754,43065,03-01-2024,35,UPI,Failed,EUR,2024-01
755,42456,25-04-2024,199,UPI,Pending,USD,2024-04
756,6897,14-05-2024,35,Bank Transfer,Pending,INR,2024-05
757,47815,27-10-2024,99,PayPal,Failed,INR,2024-10
758,42663,23-08-2023,15,Bank Transfer,Failed,EUR,2023-08
759,47449,08-12-2024,35,PayPal,Pending,EUR,2024-12
760,34428,27-09-2022,199,Credit Card,Pending,EUR,2022-09
761,39241,14-08-2022,199,Credit Card,Failed,INR,2022-08
762,20074,18-04-2023,99,Credit Card,Completed,INR,2023-04
763,36890,29-07-2024,15,Bank Transfer,Completed,EUR,2024-07
764,13890,17-09-2022,15,Credit Card,Completed,EUR,2022-09
765,12109,10-06-2024,199,UPI,Failed,USD,2024-06
766,15668,13-09-2022,99,Bank Transfer,Completed,EUR,2022-09
767,5786,23-03-2025,99,UPI,Pending,INR,2025-03
768,49928,20-03-2022,99,Bank Transfer,Completed,USD,2022-03
769,15984,26-02-2023,199,Credit Card,Pending,INR,2023-02
770,648,21-02-2025,15,UPI,Failed,EUR,2025-02
771,16730,17-04-2023,199,Bank Transfer,Pending,INR,2023-04
772,41241,26-04-2024,15,UPI,Completed,USD,2024-04
773,13042,12-02-2024,15,UPI,Completed,INR,2024-02
774,6664,03-03-2023,15,PayPal,Failed,EUR,2023-03
775,46906,04-11-2022,15,Credit Card,Completed,USD,2022-11
776,5692,06-04-2025,15,PayPal,Failed,EUR,2025-04
777,43540,05-05-2024,99,Bank Transfer,Failed,INR,2024-05
778,16708,27-08-2022,35,Credit Card,Completed,INR,2022-08
779,41835,11-03-2022,99,Credit Card,Completed,EUR,2022-03
780,36620,02-05-2023,99,Bank Transfer,Completed,EUR,2023-05
781,1306,24-06-2024,99,Bank Transfer,Completed,USD,2024-06
782,29456,08-08-2022,99,Bank Transfer,Completed,INR,2022-08
783,42929,24-08-2022,15,UPI,Failed,EUR,2022-08
784,14811,10-06-2022,35,Bank Transfer,Completed,USD,2022-06
785,6376,31-03-2023,35,PayPal,Completed,INR,2023-03
786,26154,16-03-2023,15,PayPal,Completed,EUR,2023-03
787,49321,20-01-2025,15,PayPal,Failed,INR,2025-01
788,43047,07-03-2023,35,Credit Card,Pending,EUR,2023-03
789,33851,22-12-2023,99,Credit Card,Pending,INR,2023-12
790,38787,08-11-2022,199,Credit Card,Completed,INR,2022-11
791,40545,04-02-2022,35,PayPal,Completed,INR,2022-02
792,8848,13-03-2023,99,Bank Transfer,Failed,INR,2023-03
793,6469,22-02-2024,35,PayPal,Pending,INR,2024-02
794,29309,11-12-2023,35,PayPal,Completed,USD,2023-12
795,16977,17-02-2022,35,Credit Card,Completed,EUR,2022-02
796,13142,17-01-2024,35,UPI,Completed,EUR,2024-01
797,41975,15-06-2022,99,Credit Card,Failed,EUR,2022-06
798,9891,22-08-2023,15,Credit Card,Completed,EUR,2023-08
799,11880,09-10-2023,99,PayPal,Failed,INR,2023-10
800,18536,05-05-2024,15,PayPal,Failed,INR,2024-05
801,10196,29-06-2024,99,Bank Transfer,Pending,INR,2024-06
802,36693,27-10-2022,199,UPI,Failed,INR,2022-10
803,7299,26-08-2022,99,Bank Transfer,Pending,EUR,2022-08
804,22718,03-09-2023,35,PayPal,Pending,EUR,2023-09
805,19360,04-11-2022,199,Bank Transfer,Pending,EUR,2022-11
806,23507,02-05-2023,35,Credit Card,Completed,USD,2023-05
807,34130,16-11-2023,15,Credit Card,Completed,USD,2023-11
808,29221,01-11-2024,35,PayPal,Completed,USD,2024-11
809,21581,30-09-2023,35,UPI,Pending,USD,2023-09
810,31016,04-10-2023,35,UPI,Completed,EUR,2023-10
811,16837,19-10-2022,35,UPI,Failed,USD,2022-10
812,38007,07-05-2024,99,PayPal,Failed,EUR,2024-05
813,42131,22-01-2025,99,UPI,Failed,INR,2025-01
814,30588,01-04-2024,35,Bank Transfer,Failed,USD,2024-04
815,36422,27-09-2023,15,PayPal,Completed,EUR,2023-09
816,3368,31-10-2024,199,PayPal,Completed,INR,2024-10
817,21101,28-03-2024,99,PayPal,Failed,INR,2024-03
818,18355,05-03-2024,199,UPI,Pending,EUR,2024-03
819,24764,16-01-2022,15,Bank Transfer,Failed,EUR,2022-01
820,49618,26-11-2022,199,Bank Transfer,Completed,INR,2022-11
821,2566,26-08-2023,99,Bank Transfer,Failed,INR,2023-08
822,10255,07-09-2023,15,Credit Card,Completed,USD,2023-09
823,41682,26-08-2022,199,UPI,Completed,USD,2022-08
824,29503,10-03-2024,15,PayPal,Failed,EUR,2024-03
825,17838,14-04-2025,199,UPI,Failed,INR,2025-04
826,18294,13-04-2024,99,UPI,Pending,USD,2024-04
827,13237,18-05-2023,15,Credit Card,Pending,EUR,2023-05
