subscription_id,customer_id,plan_name,billing_cycle,subscription_start,subscription_end,monthly_price,subscription_status,auto_renew,revenue_segment
309,309,Pro,Yearly,21-01-2024,24-05-2025,35,Active,FALSE,Medium Revenue
310,310,Starter,Monthly,18-09-2022,14-09-2023,15,Paused,TRUE,Low Revenue
311,311,Pro,Yearly,23-09-2024,31-07-2025,35,Active,TRUE,Medium Revenue
312,312,Starter,Yearly,18-03-2024,09-08-2025,15,Paused,FALSE,Low Revenue
313,313,Pro,Yearly,05-01-2022,15-05-2022,35,Active,FALSE,Medium Revenue
314,314,Starter,Monthly,16-01-2025,14-01-2026,15,Active,FALSE,Low Revenue
315,315,Pro,Yearly,05-09-2023,11-01-2024,35,Paused,FALSE,Medium Revenue
316,316,Pro,Monthly,04-03-2025,30-09-2025,35,Cancelled,TRUE,Medium Revenue
317,317,Enterprise,Monthly,11-12-2022,11-07-2023,99,Active,FALSE,High Revenue
318,318,Enterprise,Yearly,28-03-2024,28-12-2025,99,Active,TRUE,High Revenue
319,319,Starter,Monthly,17-08-2024,05-02-2026,15,Active,TRUE,Low Revenue
320,320,Starter,Yearly,07-11-2024,24-02-2026,15,Active,TRUE,Low Revenue
321,321,Pro,Monthly,29-03-2023,19-05-2024,35,Active,FALSE,Medium Revenue
322,322,Pro,Monthly,12-10-2024,20-12-2024,35,Paused,TRUE,Medium Revenue
323,323,Free,Monthly,14-04-2025,07-03-2027,0,Paused,FALSE,Free
324,324,Enterprise,Monthly,05-04-2022,16-10-2023,99,Active,TRUE,High Revenue
325,325,Starter,Yearly,18-05-2022,18-09-2022,15,Active,FALSE,Low Revenue
326,326,Pro,Monthly,15-06-2024,16-10-2024,35,Cancelled,TRUE,Medium Revenue
327,327,Starter,Monthly,26-09-2023,18-05-2025,15,Cancelled,FALSE,Low Revenue
328,328,Pro,Monthly,25-07-2022,04-07-2024,35,Paused,TRUE,Medium Revenue
329,329,Starter,Monthly,06-05-2022,31-12-2022,15,Paused,TRUE,Low Revenue
330,330,Starter,Yearly,24-07-2023,01-07-2024,15,Cancelled,FALSE,Low Revenue
331,331,Starter,Yearly,10-04-2024,31-12-2024,15,Paused,TRUE,Low Revenue
332,332,Enterprise,Yearly,09-09-2024,20-01-2025,99,Paused,TRUE,High Revenue
333,333,Free,Monthly,09-10-2023,07-10-2024,0,Active,FALSE,Free
334,334,Starter,Yearly,14-09-2023,23-11-2023,15,Paused,FALSE,Low Revenue
335,335,Enterprise,Yearly,11-08-2024,01-12-2025,99,Paused,FALSE,High Revenue
336,336,Pro,Monthly,19-08-2022,11-05-2024,35,Paused,FALSE,Medium Revenue
337,337,Free,Yearly,22-05-2022,02-07-2023,0,Paused,FALSE,Free
338,338,Enterprise,Monthly,04-01-2022,03-11-2022,99,Cancelled,FALSE,High Revenue
339,339,Pro,Monthly,06-01-2024,14-09-2025,35,Paused,TRUE,Medium Revenue
340,340,Free,Yearly,24-06-2023,19-10-2023,0,Active,TRUE,Free
341,341,Pro,Yearly,07-06-2023,01-03-2024,35,Active,TRUE,Medium Revenue
342,342,Pro,Yearly,17-10-2022,10-04-2024,35,Cancelled,FALSE,Medium Revenue
343,343,Pro,Yearly,10-01-2022,20-07-2022,35,Paused,FALSE,Medium Revenue
344,344,Starter,Yearly,03-07-2023,19-08-2023,15,Paused,FALSE,Low Revenue
345,345,Free,Yearly,30-05-2024,27-10-2025,0,Active,FALSE,Free
346,346,Pro,Monthly,28-12-2024,24-01-2026,35,Paused,TRUE,Medium Revenue
347,347,Pro,Monthly,09-01-2024,10-10-2025,35,Cancelled,TRUE,Medium Revenue
348,348,Enterprise,Yearly,21-02-2025,28-01-2026,99,Cancelled,FALSE,High Revenue
349,349,Starter,Yearly,13-07-2023,08-11-2023,15,Paused,TRUE,Low Revenue
350,350,Free,Yearly,10-05-2023,08-08-2023,0,Paused,FALSE,Free
351,351,Free,Yearly,24-07-2023,23-06-2025,0,Active,TRUE,Free
352,352,Pro,Yearly,09-09-2023,19-02-2025,35,Active,TRUE,Medium Revenue
353,353,Starter,Monthly,03-01-2024,16-05-2024,15,Paused,FALSE,Low Revenue
354,354,Starter,Yearly,06-08-2023,07-02-2025,15,Paused,FALSE,Low Revenue
355,355,Starter,Monthly,03-08-2024,25-11-2024,15,Active,TRUE,Low Revenue
356,356,Pro,Monthly,21-06-2023,26-02-2025,35,Paused,FALSE,Medium Revenue
357,357,Free,Monthly,03-05-2024,26-02-2025,0,Cancelled,FALSE,Free
358,358,Free,Yearly,04-01-2025,23-04-2025,0,Cancelled,FALSE,Free
359,359,Starter,Monthly,10-08-2024,17-05-2026,15,Cancelled,FALSE,Low Revenue
360,360,Pro,Yearly,17-06-2024,09-03-2026,35,Active,TRUE,Medium Revenue
361,361,Pro,Yearly,18-10-2024,12-01-2025,35,Cancelled,TRUE,Medium Revenue
362,362,Pro,Monthly,12-11-2024,23-04-2025,35,Active,FALSE,Medium Revenue
363,363,Pro,Monthly,11-09-2024,09-06-2026,35,Active,TRUE,Medium Revenue
364,364,Pro,Monthly,26-11-2024,31-03-2026,35,Active,TRUE,Medium Revenue
365,365,Free,Yearly,28-05-2023,22-11-2023,0,Active,TRUE,Free
366,366,Pro,Yearly,20-05-2023,06-05-2024,35,Cancelled,FALSE,Medium Revenue
367,367,Free,Yearly,12-04-2025,28-09-2026,0,Cancelled,TRUE,Free
368,368,Enterprise,Monthly,20-04-2023,28-06-2023,99,Paused,FALSE,High Revenue
369,369,Starter,Yearly,21-11-2022,17-06-2023,15,Active,TRUE,Low Revenue
370,370,Enterprise,Yearly,28-05-2022,10-12-2022,99,Cancelled,FALSE,High Revenue
371,371,Starter,Monthly,05-02-2022,17-05-2023,15,Cancelled,TRUE,Low Revenue
372,372,Starter,Yearly,30-06-2023,29-07-2024,15,Active,TRUE,Low Revenue
373,373,Starter,Yearly,22-02-2024,27-06-2025,15,Paused,FALSE,Low Revenue
374,374,Pro,Yearly,21-12-2024,16-09-2026,35,Cancelled,FALSE,Medium Revenue
375,375,Enterprise,Yearly,30-09-2022,23-01-2023,99,Cancelled,TRUE,High Revenue
376,376,Pro,Yearly,18-12-2022,17-02-2023,35,Active,FALSE,Medium Revenue
377,377,Pro,Yearly,24-10-2023,26-04-2024,35,Cancelled,FALSE,Medium Revenue
378,378,Starter,Monthly,26-07-2023,21-12-2023,15,Paused,FALSE,Low Revenue
379,379,Starter,Monthly,10-07-2022,30-09-2022,15,Paused,TRUE,Low Revenue
380,380,Starter,Yearly,20-12-2023,24-04-2024,15,Cancelled,TRUE,Low Revenue
381,381,Pro,Monthly,18-01-2024,15-11-2025,35,Cancelled,TRUE,Medium Revenue
382,382,Pro,Yearly,21-12-2023,28-11-2025,35,Cancelled,TRUE,Medium Revenue
383,383,Starter,Yearly,07-09-2023,16-11-2024,15,Cancelled,TRUE,Low Revenue
384,384,Starter,Yearly,14-11-2024,09-08-2025,15,Paused,FALSE,Low Revenue
385,385,Starter,Yearly,30-09-2024,15-06-2026,15,Cancelled,FALSE,Low Revenue
386,386,Starter,Monthly,07-01-2023,18-03-2023,15,Cancelled,FALSE,Low Revenue
387,387,Starter,Monthly,07-07-2023,04-08-2024,15,Cancelled,TRUE,Low Revenue
388,388,Pro,Monthly,11-03-2023,21-12-2024,35,Paused,FALSE,Medium Revenue
389,389,Free,Monthly,24-11-2024,12-04-2026,0,Cancelled,FALSE,Free
390,390,Pro,Monthly,21-07-2024,04-12-2025,35,Active,FALSE,Medium Revenue
391,391,Starter,Yearly,26-03-2023,11-11-2023,15,Paused,TRUE,Low Revenue
392,392,Free,Monthly,07-04-2024,04-04-2026,0,Cancelled,FALSE,Free
393,393,Starter,Monthly,14-05-2023,23-04-2024,15,Cancelled,TRUE,Low Revenue
394,394,Free,Monthly,31-08-2023,01-08-2024,0,Paused,TRUE,Free
395,395,Pro,Yearly,13-07-2024,27-05-2025,35,Cancelled,TRUE,Medium Revenue
396,396,Free,Monthly,05-04-2022,04-03-2024,0,Active,FALSE,Free
397,397,Pro,Yearly,10-02-2022,12-04-2023,35,Cancelled,FALSE,Medium Revenue
398,398,Pro,Yearly,05-09-2022,14-08-2024,35,Paused,TRUE,Medium Revenue
399,399,Starter,Monthly,26-12-2023,26-07-2024,15,Active,FALSE,Low Revenue
400,400,Free,Yearly,14-10-2023,03-10-2024,0,Paused,TRUE,Free
401,401,Enterprise,Monthly,23-02-2023,29-11-2023,99,Cancelled,TRUE,High Revenue
402,402,Pro,Yearly,27-10-2022,18-09-2023,35,Cancelled,TRUE,Medium Revenue
403,403,Starter,Yearly,11-03-2024,30-07-2025,15,Cancelled,TRUE,Low Revenue
404,404,Pro,Yearly,25-12-2024,31-07-2026,35,Active,TRUE,Medium Revenue
405,405,Pro,Yearly,10-02-2023,21-10-2023,35,Cancelled,FALSE,Medium Revenue
406,406,Starter,Monthly,11-12-2023,05-06-2024,15,Active,TRUE,Low Revenue
407,407,Pro,Yearly,03-07-2023,05-08-2023,35,Active,TRUE,Medium Revenue
408,408,Starter,Yearly,10-02-2023,14-07-2023,15,Paused,FALSE,Low Revenue
409,409,Free,Monthly,13-06-2023,06-02-2024,0,Cancelled,FALSE,Free
410,410,Pro,Monthly,29-04-2023,16-06-2023,35,Cancelled,FALSE,Medium Revenue
411,411,Free,Yearly,04-10-2024,17-06-2026,0,Active,TRUE,Free
412,412,Enterprise,Yearly,07-08-2022,02-03-2023,99,Paused,TRUE,High Revenue
413,413,Enterprise,Monthly,27-12-2024,28-09-2025,99,Cancelled,TRUE,High Revenue
414,414,Starter,Yearly,02-02-2025,26-09-2026,15,Paused,FALSE,Low Revenue
415,415,Starter,Yearly,16-07-2022,29-09-2023,15,Cancelled,FALSE,Low Revenue
416,416,Free,Monthly,06-03-2025,03-09-2026,0,Active,FALSE,Free
417,417,Starter,Yearly,04-09-2022,09-12-2022,15,Paused,FALSE,Low Revenue
418,418,Pro,Monthly,16-05-2022,01-10-2023,35,Cancelled,FALSE,Medium Revenue
419,419,Enterprise,Yearly,11-09-2022,27-09-2023,99,Active,FALSE,High Revenue
420,420,Free,Yearly,02-09-2024,01-07-2026,0,Active,TRUE,Free
421,421,Pro,Yearly,29-03-2022,22-04-2023,35,Cancelled,TRUE,Medium Revenue
422,422,Enterprise,Monthly,22-10-2024,21-03-2026,99,Paused,TRUE,High Revenue
423,423,Pro,Yearly,14-02-2023,01-03-2024,35,Active,TRUE,Medium Revenue
424,424,Starter,Yearly,18-07-2022,30-08-2023,15,Paused,TRUE,Low Revenue
425,425,Starter,Yearly,14-04-2022,16-01-2024,15,Active,TRUE,Low Revenue
426,426,Enterprise,Monthly,22-10-2023,26-05-2024,99,Cancelled,FALSE,High Revenue
427,427,Pro,Monthly,14-12-2022,12-02-2023,35,Active,TRUE,Medium Revenue
428,428,Starter,Monthly,31-10-2022,27-04-2023,15,Cancelled,TRUE,Low Revenue
429,429,Starter,Monthly,27-06-2023,28-02-2024,15,Paused,TRUE,Low Revenue
430,430,Pro,Yearly,03-11-2023,06-07-2024,35,Cancelled,FALSE,Medium Revenue
431,431,Pro,Yearly,13-06-2022,26-05-2023,35,Active,TRUE,Medium Revenue
432,432,Starter,Yearly,04-05-2024,17-02-2026,15,Paused,FALSE,Low Revenue
433,433,Starter,Monthly,16-02-2024,18-09-2025,15,Cancelled,FALSE,Low Revenue
434,434,Starter,Monthly,06-01-2025,28-08-2026,15,Paused,TRUE,Low Revenue
435,435,Starter,Monthly,14-05-2024,29-07-2024,15,Paused,TRUE,Low Revenue
436,436,Pro,Yearly,19-11-2022,28-10-2023,35,Cancelled,TRUE,Medium Revenue
437,437,Starter,Monthly,26-08-2022,18-01-2024,15,Active,FALSE,Low Revenue
438,438,Pro,Monthly,18-08-2022,12-02-2024,35,Cancelled,TRUE,Medium Revenue
439,439,Enterprise,Yearly,20-12-2024,28-10-2026,99,Paused,FALSE,High Revenue
440,440,Starter,Yearly,15-06-2022,18-02-2024,15,Paused,TRUE,Low Revenue
441,441,Free,Monthly,26-11-2022,21-07-2023,0,Paused,TRUE,Free
442,442,Free,Monthly,07-03-2024,04-02-2025,0,Paused,TRUE,Free
443,443,Starter,Yearly,07-06-2022,14-02-2024,15,Cancelled,FALSE,Low Revenue
444,444,Free,Yearly,08-09-2023,19-08-2025,0,Cancelled,TRUE,Free
445,445,Starter,Monthly,28-11-2022,12-10-2024,15,Cancelled,TRUE,Low Revenue
446,446,Pro,Monthly,10-01-2025,28-05-2026,35,Active,TRUE,Medium Revenue
447,447,Pro,Yearly,03-09-2023,21-03-2025,35,Cancelled,TRUE,Medium Revenue
448,448,Starter,Yearly,07-04-2022,16-12-2023,15,Paused,FALSE,Low Revenue
449,449,Starter,Yearly,03-12-2022,31-03-2023,15,Cancelled,TRUE,Low Revenue
450,450,Free,Monthly,02-07-2022,03-11-2023,0,Cancelled,FALSE,Free
451,451,Free,Yearly,05-07-2022,20-09-2022,0,Paused,TRUE,Free
452,452,Starter,Yearly,01-02-2022,30-11-2022,15,Cancelled,FALSE,Low Revenue
453,453,Enterprise,Monthly,13-04-2025,01-07-2025,99,Paused,TRUE,High Revenue
454,454,Starter,Yearly,27-08-2023,08-04-2025,15,Paused,TRUE,Low Revenue
455,455,Starter,Yearly,16-07-2024,28-08-2024,15,Active,TRUE,Low Revenue
456,456,Pro,Monthly,04-05-2024,30-04-2026,35,Paused,TRUE,Medium Revenue
457,457,Starter,Yearly,26-01-2024,06-08-2025,15,Active,FALSE,Low Revenue
458,458,Starter,Yearly,05-04-2024,24-02-2026,15,Paused,TRUE,Low Revenue
459,459,Starter,Yearly,18-01-2022,01-11-2022,15,Cancelled,TRUE,Low Revenue
460,460,Pro,Yearly,15-06-2024,24-07-2024,35,Paused,TRUE,Medium Revenue
461,461,Pro,Yearly,05-08-2024,04-11-2024,35,Cancelled,TRUE,Medium Revenue
462,462,Pro,Yearly,09-10-2024,09-04-2026,35,Paused,TRUE,Medium Revenue
463,463,Starter,Monthly,11-11-2023,29-01-2024,15,Paused,TRUE,Low Revenue
464,464,Pro,Yearly,06-06-2024,03-09-2024,35,Cancelled,TRUE,Medium Revenue
465,465,Free,Yearly,25-09-2024,02-12-2025,0,Active,TRUE,Free
466,466,Pro,Yearly,11-01-2022,23-08-2022,35,Active,FALSE,Medium Revenue
467,467,Free,Monthly,20-06-2024,20-01-2026,0,Cancelled,TRUE,Free
468,468,Starter,Monthly,20-11-2022,05-09-2024,15,Paused,TRUE,Low Revenue
469,469,Pro,Yearly,25-11-2024,02-10-2025,35,Paused,TRUE,Medium Revenue
470,470,Pro,Monthly,12-02-2023,22-06-2024,35,Paused,FALSE,Medium Revenue
471,471,Pro,Yearly,16-08-2023,08-02-2024,35,Cancelled,TRUE,Medium Revenue
472,472,Starter,Monthly,27-08-2022,16-05-2023,15,Cancelled,FALSE,Low Revenue
473,473,Free,Monthly,17-03-2024,23-06-2025,0,Cancelled,FALSE,Free
474,474,Pro,Yearly,09-03-2022,25-09-2022,35,Cancelled,FALSE,Medium Revenue
475,475,Starter,Monthly,10-05-2023,19-02-2024,15,Cancelled,FALSE,Low Revenue
476,476,Pro,Yearly,02-07-2023,30-08-2023,35,Cancelled,TRUE,Medium Revenue
477,477,Starter,Yearly,07-08-2022,29-11-2022,15,Paused,FALSE,Low Revenue
478,478,Free,Yearly,26-10-2023,10-04-2025,0,Paused,TRUE,Free
479,479,Free,Monthly,08-09-2024,27-10-2024,0,Paused,TRUE,Free
480,480,Pro,Monthly,22-08-2022,07-07-2024,35,Active,TRUE,Medium Revenue
481,481,Pro,Yearly,03-12-2024,05-01-2025,35,Cancelled,FALSE,Medium Revenue
482,482,Free,Yearly,03-02-2025,26-08-2026,0,Paused,FALSE,Free
483,483,Pro,Yearly,13-04-2023,07-06-2024,35,Active,FALSE,Medium Revenue
484,484,Pro,Monthly,11-10-2022,31-01-2024,35,Cancelled,FALSE,Medium Revenue
485,485,Pro,Yearly,20-02-2025,28-02-2026,35,Cancelled,FALSE,Medium Revenue
486,486,Pro,Yearly,05-09-2022,26-03-2023,35,Cancelled,FALSE,Medium Revenue
487,487,Pro,Yearly,27-02-2025,11-07-2025,35,Cancelled,FALSE,Medium Revenue
488,488,Starter,Monthly,17-06-2024,02-01-2025,15,Cancelled,FALSE,Low Revenue
489,489,Starter,Yearly,11-04-2025,11-12-2025,15,Active,TRUE,Low Revenue
490,490,Free,Monthly,18-02-2025,08-04-2025,0,Cancelled,FALSE,Free
491,491,Free,Yearly,11-07-2024,17-03-2026,0,Cancelled,TRUE,Free
492,492,Starter,Yearly,31-01-2022,15-12-2023,15,Paused,TRUE,Low Revenue
493,493,Pro,Monthly,15-10-2023,21-05-2024,35,Paused,FALSE,Medium Revenue
494,494,Starter,Monthly,08-01-2023,29-07-2024,15,Cancelled,TRUE,Low Revenue
495,495,Pro,Yearly,20-05-2023,31-05-2024,35,Cancelled,TRUE,Medium Revenue
496,496,Free,Monthly,25-02-2025,03-07-2026,0,Cancelled,FALSE,Free
497,497,Pro,Yearly,21-05-2024,19-06-2025,35,Active,FALSE,Medium Revenue
498,498,Free,Yearly,19-10-2023,25-01-2024,0,Active,FALSE,Free
499,499,Starter,Yearly,31-08-2022,18-09-2023,15,Cancelled,FALSE,Low Revenue
500,500,Pro,Yearly,09-07-2022,06-11-2022,35,Cancelled,TRUE,Medium Revenue
501,501,Starter,Monthly,01-02-2024,31-05-2024,15,Paused,TRUE,Low Revenue
502,502,Enterprise,Yearly,21-09-2023,08-02-2025,99,Cancelled,TRUE,High Revenue
503,503,Free,Yearly,13-03-2024,08-04-2025,0,Cancelled,FALSE,Free
504,504,Starter,Monthly,29-01-2025,09-11-2025,15,Active,TRUE,Low Revenue
505,505,Pro,Yearly,19-05-2022,30-04-2023,35,Active,FALSE,Medium Revenue
506,506,Free,Monthly,14-05-2023,19-02-2025,0,Cancelled,TRUE,Free
507,507,Starter,Yearly,17-10-2024,31-05-2026,15,Cancelled,FALSE,Low Revenue
508,508,Starter,Yearly,29-07-2023,14-02-2024,15,Cancelled,TRUE,Low Revenue
509,509,Pro,Monthly,13-02-2023,07-06-2023,35,Paused,TRUE,Medium Revenue
510,510,Free,Yearly,12-10-2023,17-10-2024,0,Paused,TRUE,Free
511,511,Enterprise,Yearly,19-08-2024,10-02-2025,99,Cancelled,TRUE,High Revenue
512,512,Free,Monthly,27-03-2025,02-07-2026,0,Cancelled,TRUE,Free
513,513,Starter,Yearly,15-07-2023,22-12-2023,15,Paused,TRUE,Low Revenue
514,514,Starter,Yearly,20-06-2022,19-09-2022,15,Cancelled,TRUE,Low Revenue
515,515,Starter,Yearly,05-11-2023,31-12-2023,15,Paused,TRUE,Low Revenue
516,516,Pro,Monthly,29-04-2024,09-04-2026,35,Active,FALSE,Medium Revenue
517,517,Starter,Yearly,03-08-2023,14-09-2023,15,Paused,FALSE,Low Revenue
518,518,Pro,Monthly,26-04-2024,22-01-2025,35,Paused,TRUE,Medium Revenue
519,519,Starter,Monthly,07-07-2024,28-02-2025,15,Paused,FALSE,Low Revenue
520,520,Pro,Monthly,25-03-2022,24-08-2022,35,Active,FALSE,Medium Revenue
521,521,Free,Monthly,16-04-2023,15-10-2024,0,Active,FALSE,Free
522,522,Starter,Yearly,02-09-2022,12-09-2023,15,Active,FALSE,Low Revenue
523,523,Free,Monthly,17-07-2022,28-10-2023,0,Cancelled,TRUE,Free
524,524,Starter,Yearly,31-05-2022,14-08-2023,15,Cancelled,FALSE,Low Revenue
525,525,Pro,Yearly,01-02-2024,25-05-2025,35,Cancelled,FALSE,Medium Revenue
526,526,Free,Monthly,01-02-2025,12-04-2026,0,Paused,TRUE,Free
527,527,Enterprise,Yearly,14-12-2023,10-09-2025,99,Paused,TRUE,High Revenue
528,528,Pro,Yearly,15-02-2022,27-10-2023,35,Paused,TRUE,Medium Revenue
529,529,Free,Yearly,05-11-2023,05-04-2025,0,Paused,FALSE,Free
530,530,Free,Monthly,11-02-2024,07-09-2024,0,Cancelled,FALSE,Free
531,531,Pro,Yearly,03-11-2024,13-04-2026,35,Cancelled,TRUE,Medium Revenue
532,532,Free,Yearly,19-10-2024,08-08-2025,0,Paused,FALSE,Free
533,533,Starter,Monthly,17-06-2023,29-03-2024,15,Cancelled,FALSE,Low Revenue
534,534,Pro,Yearly,15-06-2022,14-04-2023,35,Active,TRUE,Medium Revenue
535,535,Enterprise,Monthly,25-02-2025,07-03-2026,99,Active,FALSE,High Revenue
536,536,Enterprise,Monthly,21-04-2022,29-01-2024,99,Active,FALSE,High Revenue
537,537,Starter,Yearly,25-06-2023,12-04-2025,15,Paused,TRUE,Low Revenue
538,538,Pro,Monthly,07-07-2022,25-12-2022,35,Paused,FALSE,Medium Revenue
539,539,Enterprise,Monthly,14-04-2024,26-11-2024,99,Cancelled,TRUE,High Revenue
540,540,Enterprise,Monthly,06-01-2025,09-08-2026,99,Paused,FALSE,High Revenue
541,541,Starter,Yearly,10-01-2023,24-09-2023,15,Active,TRUE,Low Revenue
542,542,Pro,Monthly,04-01-2022,12-05-2022,35,Paused,TRUE,Medium Revenue
543,543,Starter,Yearly,23-05-2023,27-09-2023,15,Cancelled,FALSE,Low Revenue
544,544,Pro,Yearly,03-08-2024,28-03-2025,35,Paused,FALSE,Medium Revenue
545,545,Pro,Yearly,02-01-2022,28-03-2022,35,Active,TRUE,Medium Revenue
546,546,Starter,Yearly,06-01-2025,12-05-2025,15,Cancelled,TRUE,Low Revenue
547,547,Starter,Monthly,08-10-2022,09-11-2023,15,Paused,FALSE,Low Revenue
548,548,Starter,Yearly,20-08-2023,30-09-2023,15,Cancelled,FALSE,Low Revenue
549,549,Pro,Yearly,07-02-2022,24-01-2024,35,Paused,FALSE,Medium Revenue
550,550,Free,Monthly,11-01-2022,02-11-2022,0,Active,FALSE,Free
551,551,Starter,Monthly,28-04-2024,20-09-2025,15,Paused,TRUE,Low Revenue
552,552,Pro,Monthly,28-05-2024,10-02-2026,35,Paused,TRUE,Medium Revenue
553,553,Free,Yearly,29-03-2022,13-11-2023,0,Active,TRUE,Free
554,554,Starter,Yearly,17-01-2025,01-01-2027,15,Cancelled,TRUE,Low Revenue
555,555,Pro,Yearly,22-10-2022,27-03-2024,35,Active,TRUE,Medium Revenue
556,556,Starter,Monthly,29-12-2022,15-05-2023,15,Active,FALSE,Low Revenue
557,557,Free,Monthly,21-07-2023,23-03-2025,0,Active,TRUE,Free
558,558,Pro,Yearly,31-10-2024,24-08-2025,35,Active,TRUE,Medium Revenue
559,559,Free,Yearly,19-06-2023,29-04-2025,0,Cancelled,TRUE,Free
560,560,Starter,Yearly,11-04-2025,19-09-2025,15,Paused,TRUE,Low Revenue
561,561,Pro,Yearly,10-07-2022,21-04-2023,35,Cancelled,FALSE,Medium Revenue
562,562,Pro,Monthly,20-02-2022,10-05-2022,35,Cancelled,FALSE,Medium Revenue
563,563,Starter,Monthly,18-01-2022,13-01-2024,15,Active,TRUE,Low Revenue
564,564,Free,Yearly,30-04-2022,19-01-2024,0,Cancelled,TRUE,Free
565,565,Starter,Yearly,26-08-2024,14-04-2025,15,Cancelled,FALSE,Low Revenue
566,566,Starter,Monthly,21-03-2025,18-06-2026,15,Active,TRUE,Low Revenue
567,567,Free,Yearly,18-01-2025,27-10-2025,0,Active,FALSE,Free
568,568,Pro,Monthly,17-02-2022,18-06-2022,35,Cancelled,TRUE,Medium Revenue
569,569,Pro,Monthly,09-01-2024,31-08-2025,35,Active,TRUE,Medium Revenue
570,570,Pro,Monthly,24-03-2024,12-09-2024,35,Active,TRUE,Medium Revenue
571,571,Starter,Monthly,15-06-2022,27-03-2023,15,Paused,FALSE,Low Revenue
572,572,Free,Yearly,03-09-2024,19-12-2024,0,Cancelled,FALSE,Free
573,573,Pro,Yearly,13-03-2023,01-12-2023,35,Active,TRUE,Medium Revenue
574,574,Enterprise,Yearly,24-03-2025,22-01-2026,99,Paused,FALSE,High Revenue
575,575,Free,Monthly,22-05-2022,30-01-2024,0,Paused,TRUE,Free
576,576,Starter,Monthly,30-08-2024,08-03-2026,15,Cancelled,TRUE,Low Revenue
577,577,Starter,Yearly,29-09-2024,10-01-2025,15,Active,FALSE,Low Revenue
578,578,Pro,Yearly,29-09-2024,03-02-2025,35,Paused,FALSE,Medium Revenue
579,579,Starter,Yearly,16-07-2022,08-07-2023,15,Cancelled,FALSE,Low Revenue
580,580,Free,Monthly,20-06-2024,09-04-2026,0,Active,FALSE,Free
581,581,Pro,Monthly,17-02-2025,12-04-2025,35,Active,FALSE,Medium Revenue
582,582,Starter,Yearly,12-01-2022,12-11-2022,15,Paused,TRUE,Low Revenue
583,583,Pro,Yearly,09-05-2023,01-10-2024,35,Active,FALSE,Medium Revenue
584,584,Free,Yearly,13-06-2022,31-10-2023,0,Active,TRUE,Free
585,585,Starter,Yearly,16-08-2024,19-03-2026,15,Cancelled,TRUE,Low Revenue
586,586,Pro,Yearly,18-02-2024,21-11-2024,35,Cancelled,FALSE,Medium Revenue
587,587,Starter,Monthly,24-08-2023,29-10-2023,15,Cancelled,TRUE,Low Revenue
588,588,Pro,Yearly,19-08-2022,01-02-2024,35,Paused,TRUE,Medium Revenue
589,589,Starter,Yearly,16-05-2023,09-08-2024,15,Cancelled,TRUE,Low Revenue
590,590,Pro,Monthly,13-02-2022,11-11-2022,35,Paused,FALSE,Medium Revenue
591,591,Starter,Yearly,12-07-2022,16-09-2023,15,Active,FALSE,Low Revenue
592,592,Pro,Monthly,13-03-2024,17-05-2025,35,Active,TRUE,Medium Revenue
593,593,Enterprise,Monthly,03-11-2023,31-05-2024,99,Paused,FALSE,High Revenue
594,594,Free,Yearly,30-01-2023,08-08-2023,0,Cancelled,FALSE,Free
595,595,Pro,Yearly,19-03-2024,25-12-2025,35,Paused,TRUE,Medium Revenue
596,596,Starter,Monthly,15-01-2023,03-12-2024,15,Paused,FALSE,Low Revenue
597,597,Starter,Monthly,14-11-2024,25-09-2026,15,Cancelled,TRUE,Low Revenue
598,598,Enterprise,Yearly,02-04-2025,25-09-2025,99,Cancelled,TRUE,High Revenue
599,599,Enterprise,Monthly,17-10-2022,20-11-2022,99,Cancelled,FALSE,High Revenue
600,600,Pro,Yearly,28-11-2024,26-01-2025,35,Paused,FALSE,Medium Revenue
601,601,Starter,Yearly,20-12-2022,17-11-2023,15,Paused,TRUE,Low Revenue
602,602,Starter,Yearly,07-08-2023,18-01-2025,15,Paused,FALSE,Low Revenue
603,603,Starter,Yearly,28-07-2022,12-12-2023,15,Active,FALSE,Low Revenue
604,604,Pro,Monthly,14-12-2023,30-10-2024,35,Cancelled,TRUE,Medium Revenue
605,605,Pro,Monthly,15-08-2023,01-12-2023,35,Active,TRUE,Medium Revenue
606,606,Pro,Yearly,05-02-2024,31-12-2025,35,Paused,TRUE,Medium Revenue
607,607,Free,Monthly,21-08-2022,30-06-2024,0,Active,FALSE,Free
608,608,Starter,Monthly,01-06-2024,01-10-2024,15,Paused,FALSE,Low Revenue
609,609,Free,Yearly,16-03-2023,18-12-2023,0,Cancelled,FALSE,Free
610,610,Pro,Monthly,31-01-2023,23-07-2024,35,Cancelled,FALSE,Medium Revenue
611,611,Pro,Yearly,20-01-2023,27-09-2023,35,Cancelled,TRUE,Medium Revenue
612,612,Starter,Yearly,08-07-2024,03-10-2024,15,Paused,TRUE,Low Revenue
613,613,Starter,Monthly,14-09-2024,26-12-2024,15,Active,FALSE,Low Revenue
614,614,Free,Yearly,23-07-2024,02-12-2024,0,Active,TRUE,Free
615,615,Starter,Yearly,11-10-2024,29-12-2025,15,Paused,FALSE,Low Revenue
616,616,Enterprise,Monthly,26-11-2024,13-09-2025,99,Paused,FALSE,High Revenue
617,617,Pro,Monthly,10-11-2023,17-02-2025,35,Cancelled,TRUE,Medium Revenue
