churn_id,customer_id,churn_date,churn_reason,competitor_name,last_active_days
547,42746,2024-10-01,Poor Experience,Slack,60
548,28800,2024-09-21,Missing Features,Slack,27
549,16777,2022-08-12,Technical Issues,Asana,22
550,22428,2022-05-14,Technical Issues,ClickUp,85
551,11937,2023-05-27,Low Usage,ClickUp,33
552,9669,2024-09-22,Switched Competitor,Asana,39
553,29386,2024-04-27,Poor Experience,ClickUp,110
554,6176,2024-05-26,High Pricing,Monday.com,13
555,39386,2023-12-13,Switched Competitor,ClickUp,57
556,17882,2022-02-21,Technical Issues,ClickUp,47
557,10315,2023-07-30,Technical Issues,Monday.com,47
558,1081,2023-11-22,High Pricing,ClickUp,12
559,42131,2024-09-03,High Pricing,Notion,105
560,36580,2023-11-04,Switched Competitor,ClickUp,78
561,18481,2023-05-09,Technical Issues,Asana,70
562,30908,2024-04-12,Poor Experience,Asana,86
563,27615,2023-03-20,Missing Features,ClickUp,2
564,42147,2022-12-18,Low Usage,Slack,95
565,18692,2022-07-17,Switched Competitor,ClickUp,72
566,1675,2022-12-20,Poor Experience,Monday.com,86
567,46562,2023-03-26,Switched Competitor,Slack,24
568,42610,2023-12-18,Low Usage,Asana,113
569,45741,2022-09-07,High Pricing,Monday.com,15
570,36328,2023-01-13,Switched Competitor,Monday.com,46
571,28676,2023-06-02,Missing Features,Asana,71
572,21722,2022-04-14,High Pricing,Monday.com,114
573,43264,2022-08-14,Technical Issues,Slack,38
574,18042,2025-02-04,Missing Features,Notion,105
575,22388,2022-08-23,Technical Issues,Monday.com,59
576,42181,2022-04-07,Missing Features,Notion,11
577,677,2023-09-27,Low Usage,Slack,92
578,7153,2023-12-04,Switched Competitor,ClickUp,78
579,28020,2022-08-08,Technical Issues,Notion,1
580,14090,2023-07-20,Technical Issues,Slack,82
581,26611,2024-12-13,Low Usage,Slack,62
582,16829,2023-11-13,Technical Issues,Slack,103
583,32378,2024-10-18,Low Usage,Monday.com,111
584,8952,2022-11-11,Technical Issues,Slack,69
585,36537,2023-12-03,Poor Experience,Monday.com,21
586,11706,2024-02-27,Poor Experience,Asana,51
587,48324,2022-08-06,Missing Features,Slack,64
588,6061,2022-10-17,Low Usage,ClickUp,85
589,27099,2024-06-02,Missing Features,Notion,19
590,37204,2022-09-08,High Pricing,Asana,32
591,49013,2023-02-10,Low Usage,ClickUp,73
592,3411,2024-06-01,Low Usage,ClickUp,41
593,13516,2024-02-04,Technical Issues,ClickUp,19
594,19528,2024-12-13,Poor Experience,Slack,57
595,6251,2023-05-01,High Pricing,ClickUp,83
596,1858,2023-12-30,Switched Competitor,ClickUp,12
597,23769,2023-06-17,Low Usage,Notion,63
598,28336,2023-12-15,Low Usage,Notion,74
599,11868,2023-08-23,Switched Competitor,ClickUp,36
600,17943,2023-02-28,Low Usage,Slack,40
601,16220,2024-04-18,Switched Competitor,Notion,99
602,34106,2023-09-01,Switched Competitor,Slack,41
603,29402,2022-02-12,Missing Features,Monday.com,2
604,29862,2023-12-11,High Pricing,Notion,7
605,10241,2023-05-02,Low Usage,Asana,64
606,18642,2024-09-18,High Pricing,Notion,13
607,16052,2024-10-12,Technical Issues,ClickUp,24
608,10162,2022-05-04,Technical Issues,Asana,57
609,44821,2023-01-19,High Pricing,Asana,70
610,16999,2022-08-14,Missing Features,Notion,62
611,37427,2023-08-14,Technical Issues,Monday.com,119
612,47075,2023-11-01,High Pricing,Monday.com,91
613,25064,2023-01-06,Switched Competitor,Asana,25
614,48556,2023-12-29,Poor Experience,Asana,89
615,36956,2024-11-07,Poor Experience,Slack,51
616,44376,2024-01-18,Technical Issues,Monday.com,37
617,7404,2023-05-24,Technical Issues,Slack,45
618,48111,2023-02-12,High Pricing,Notion,85
619,36814,2024-12-16,High Pricing,ClickUp,100
620,4307,2024-08-03,Technical Issues,Slack,73
621,15937,2022-04-02,Poor Experience,Slack,13
622,4905,2024-08-21,Poor Experience,Asana,47
623,42732,2023-02-03,Missing Features,Asana,90
624,15178,2025-03-10,Poor Experience,ClickUp,35
625,49478,2023-12-28,Missing Features,Monday.com,64
626,42904,2023-02-01,Missing Features,ClickUp,56
627,15033,2023-04-27,Missing Features,ClickUp,31
628,33484,2023-12-07,Switched Competitor,Asana,63
629,22279,2022-12-27,Poor Experience,ClickUp,110
630,33213,2023-05-23,High Pricing,Slack,76
631,15004,2024-02-03,Technical Issues,ClickUp,80
632,21800,2024-02-26,Missing Features,Monday.com,77
633,49255,2022-02-11,Technical Issues,Asana,63
634,5774,2022-11-11,High Pricing,ClickUp,74
635,31575,2022-12-22,Low Usage,Slack,31
636,1969,2023-12-16,High Pricing,Notion,38
637,42304,2022-03-02,Technical Issues,ClickUp,42
638,6823,2024-07-22,Missing Features,ClickUp,12
639,34500,2022-06-04,Poor Experience,Monday.com,85
640,44647,2022-02-18,Switched Competitor,Notion,84
641,42394,2023-07-04,Missing Features,ClickUp,48
642,15149,2024-02-12,Switched Competitor,Slack,29
643,3639,2024-10-11,Technical Issues,ClickUp,93
644,23276,2022-11-21,Low Usage,Asana,15
645,4951,2023-01-20,Poor Experience,Slack,30
646,19464,2023-09-01,Low Usage,Slack,40
647,4142,2025-03-09,High Pricing,Monday.com,66
648,35187,2024-08-16,Low Usage,Monday.com,101
649,7789,2024-03-25,Low Usage,Monday.com,42
650,13764,2023-02-13,Missing Features,Asana,87
651,49793,2024-10-11,Technical Issues,ClickUp,19
652,26148,2022-07-28,Switched Competitor,Asana,113
653,23285,2022-05-13,Missing Features,Asana,88
654,34201,2024-05-09,High Pricing,Slack,75
655,18840,2023-11-22,Missing Features,Monday.com,73
656,39370,2024-12-28,High Pricing,Monday.com,69
657,17275,2023-09-23,Technical Issues,Slack,7
658,9576,2024-11-14,Poor Experience,Asana,28
659,41511,2023-06-02,Technical Issues,Slack,81
660,35367,2022-04-01,Poor Experience,Asana,66
661,39704,2022-11-24,Low Usage,Slack,116
662,28767,2023-03-10,Technical Issues,ClickUp,36
663,49348,2025-02-15,Low Usage,ClickUp,73
664,26535,2022-05-12,Poor Experience,Asana,22
665,22887,2022-04-25,High Pricing,Asana,104
666,28640,2024-06-27,Technical Issues,Slack,7
667,505,2023-10-12,Low Usage,Slack,89
668,24618,2023-06-05,Switched Competitor,Monday.com,71
669,41144,2022-05-22,Low Usage,ClickUp,16
670,14057,2024-08-24,Technical Issues,Asana,108
671,15080,2022-04-15,Low Usage,Monday.com,8
672,19024,2022-11-05,High Pricing,Asana,4
673,1931,2024-06-26,Technical Issues,ClickUp,22
674,40736,2023-05-01,Technical Issues,Slack,96
675,5753,2022-10-30,Missing Features,ClickUp,108
676,6517,2023-06-30,Low Usage,Monday.com,1
677,7733,2023-01-20,Technical Issues,Monday.com,11
678,23177,2024-04-22,Missing Features,Monday.com,26
679,7953,2023-01-29,Poor Experience,Asana,100
680,42432,2024-01-21,Switched Competitor,Asana,76
681,7051,2023-05-20,Missing Features,Notion,108
682,47120,2022-09-27,Poor Experience,Monday.com,97
683,47699,2024-10-24,Poor Experience,Notion,98
684,2965,2022-09-22,High Pricing,Asana,29
685,9652,2024-01-07,Low Usage,Monday.com,59
686,30713,2024-11-17,High Pricing,Monday.com,45
687,23823,2022-04-04,Low Usage,Slack,95
688,11120,2022-07-24,Technical Issues,Slack,53
689,48564,2022-01-18,High Pricing,Monday.com,109
690,24722,2024-09-12,Missing Features,Monday.com,115
691,44641,2024-06-26,Poor Experience,Notion,32
692,31817,2022-03-28,Missing Features,Notion,40
693,42531,2024-01-16,Missing Features,Slack,108
694,42442,2025-04-05,Low Usage,ClickUp,26
695,43299,2022-05-16,Poor Experience,Monday.com,112
696,11898,2022-11-30,High Pricing,Asana,62
697,42880,2022-07-17,Low Usage,ClickUp,25
698,1665,2022-04-14,Technical Issues,Monday.com,89
699,49338,2024-10-04,Technical Issues,Monday.com,26
700,44098,2022-12-28,Low Usage,Monday.com,59
701,4486,2023-10-17,Low Usage,Monday.com,101
702,32452,2022-08-09,High Pricing,Slack,114
703,9236,2024-09-22,Technical Issues,ClickUp,75
704,35876,2022-07-25,Low Usage,Notion,104
705,48470,2022-03-16,Missing Features,Notion,16
706,33704,2022-01-13,High Pricing,Notion,13
707,40375,2022-09-13,Switched Competitor,Slack,16
708,25999,2022-11-05,High Pricing,ClickUp,20
709,39998,2023-08-11,Poor Experience,Monday.com,21
710,30610,2025-04-12,High Pricing,Slack,84
711,18029,2022-02-04,Low Usage,Notion,35
712,27932,2023-05-13,Switched Competitor,ClickUp,87
713,29772,2023-05-09,Missing Features,Monday.com,44
714,18256,2025-02-27,Poor Experience,Monday.com,16
715,8996,2022-06-26,Switched Competitor,Asana,25
716,20243,2022-02-19,Low Usage,Slack,92
717,12322,2023-03-23,Poor Experience,Monday.com,119
718,39653,2023-09-01,Low Usage,Asana,113
719,36433,2022-05-18,Low Usage,Notion,72
720,41332,2023-05-29,Missing Features,ClickUp,99
721,34990,2022-05-03,Poor Experience,Monday.com,93
722,191,2024-01-17,Switched Competitor,Monday.com,54
723,16917,2023-07-06,Switched Competitor,Slack,119
724,27730,2024-08-14,High Pricing,ClickUp,85
725,1915,2024-10-29,Switched Competitor,Monday.com,109
726,17757,2022-12-26,Missing Features,Monday.com,70
727,25394,2024-05-06,Technical Issues,Monday.com,33
728,8133,2022-09-03,Switched Competitor,Slack,54
729,10382,2023-09-24,High Pricing,Monday.com,74
730,4963,2024-11-12,Missing Features,Asana,10
731,15390,2024-06-15,Technical Issues,Slack,38
732,49828,2023-01-05,Switched Competitor,Asana,61
733,45656,2024-08-20,Switched Competitor,Slack,85
734,9415,2025-02-02,Low Usage,Notion,50
735,43494,2022-10-27,Poor Experience,Monday.com,47
736,37107,2023-02-14,Technical Issues,ClickUp,40
737,3845,2024-06-03,Low Usage,Slack,18
738,40549,2024-01-09,Switched Competitor,Asana,97
739,28150,2022-01-26,Switched Competitor,Monday.com,81
740,33473,2024-09-30,Switched Competitor,Slack,13
741,22840,2024-12-11,Poor Experience,Monday.com,8
742,19551,2023-10-26,Missing Features,ClickUp,106
743,12506,2022-10-12,Low Usage,Monday.com,50
744,10410,2023-07-02,Missing Features,Notion,51
745,12542,2023-11-02,Technical Issues,Slack,11
746,3360,2022-03-03,Technical Issues,Asana,28
747,33652,2023-08-10,Missing Features,Slack,89
748,1104,2022-06-07,Technical Issues,Monday.com,95
749,19785,2024-12-24,Switched Competitor,Slack,17
750,17576,2024-08-30,High Pricing,Asana,62
751,36091,2022-09-13,Missing Features,Asana,43
752,29571,2024-02-22,Switched Competitor,Slack,120
753,26138,2023-03-02,Technical Issues,Notion,40
754,28647,2024-04-22,Switched Competitor,Slack,72
755,20422,2023-07-06,Poor Experience,Monday.com,98
756,18896,2024-09-04,Low Usage,Notion,96
757,1366,2022-07-13,Poor Experience,Monday.com,104
758,24853,2023-09-07,Low Usage,Slack,21
759,16990,2024-12-14,High Pricing,Notion,62
760,13121,2023-02-09,Missing Features,Asana,44
761,44049,2022-07-07,Switched Competitor,Asana,60
762,39897,2023-09-02,Poor Experience,Monday.com,19
763,11668,2023-10-29,High Pricing,ClickUp,41
764,32209,2023-05-29,High Pricing,ClickUp,94
765,15731,2023-10-29,Missing Features,Slack,120
766,12001,2022-12-01,Poor Experience,Asana,97
767,18464,2022-05-08,Poor Experience,Slack,94
768,15715,2022-03-01,Poor Experience,Monday.com,42
769,25142,2024-10-31,Technical Issues,Asana,13
770,464,2022-08-03,Poor Experience,Slack,35
771,12388,2024-04-20,Missing Features,Slack,4
772,36590,2023-06-19,Missing Features,Notion,79
773,3430,2024-03-31,Poor Experience,Notion,30
774,37168,2022-03-10,Missing Features,Asana,24
775,9887,2022-03-03,Low Usage,ClickUp,46
776,16443,2023-12-20,Poor Experience,Asana,43
777,7605,2023-10-01,Missing Features,Slack,17
778,24979,2023-12-28,Missing Features,Monday.com,31
779,37459,2022-10-20,Low Usage,Notion,93
780,44905,2024-09-17,Poor Experience,Slack,44
781,25337,2024-03-22,Low Usage,Slack,105
782,21316,2023-02-15,Technical Issues,Notion,49
783,29411,2023-07-28,High Pricing,Monday.com,111
784,42258,2022-05-01,Switched Competitor,Notion,29
785,9092,2023-10-02,Technical Issues,Monday.com,54
786,44004,2023-01-09,Low Usage,ClickUp,76
787,31216,2024-08-22,Switched Competitor,Notion,29
788,25874,2022-01-22,Switched Competitor,Asana,103
789,20223,2023-01-28,Switched Competitor,ClickUp,18
790,2998,2023-06-26,Switched Competitor,Asana,16
791,3631,2023-07-15,Technical Issues,Slack,83
792,40330,2024-08-27,Missing Features,Monday.com,22
793,20217,2024-04-03,Technical Issues,Slack,35
794,2018,2023-07-20,Missing Features,Notion,114
795,21057,2024-01-02,Low Usage,Notion,42
796,1919,2024-11-06,Poor Experience,Notion,43
797,29077,2022-05-27,Switched Competitor,ClickUp,68
798,5243,2023-03-26,Switched Competitor,Monday.com,119
799,2876,2022-02-10,Low Usage,ClickUp,15
800,16284,2024-04-12,Missing Features,ClickUp,81
801,22389,2023-08-25,Switched Competitor,Monday.com,2
802,27572,2024-12-24,Missing Features,Slack,23
803,33574,2022-03-28,Poor Experience,Slack,53
804,36122,2023-01-21,Missing Features,Monday.com,5
805,28901,2022-03-14,Switched Competitor,Slack,102
806,31164,2025-02-14,Technical Issues,Notion,102
807,48283,2022-01-30,Missing Features,Asana,79
808,37964,2023-02-12,Technical Issues,ClickUp,74
809,21399,2024-08-15,Poor Experience,ClickUp,104
810,25801,2023-04-06,Poor Experience,Monday.com,66
811,31818,2025-03-20,Low Usage,Notion,86
812,27277,2025-03-21,Poor Experience,ClickUp,13
813,44441,2024-07-02,Poor Experience,Slack,53
814,22500,2024-03-12,Technical Issues,Notion,9
815,24324,2024-07-08,Switched Competitor,Notion,68
816,42036,2023-07-17,Switched Competitor,Slack,99
817,14416,2024-12-16,High Pricing,Monday.com,48
818,6561,2025-01-28,Switched Competitor,Notion,20
819,13174,2024-12-09,Poor Experience,ClickUp,95
820,45906,2023-12-14,Low Usage,Monday.com,76
821,14145,2023-10-24,Switched Competitor,Slack,73
822,36019,2024-01-15,Technical Issues,Slack,95
823,41196,2023-07-23,Technical Issues,ClickUp,22
824,33767,2024-06-09,Missing Features,Asana,88
825,41234,2023-05-29,Low Usage,Notion,39
826,34528,2024-06-23,Low Usage,Monday.com,60
827,1180,2022-09-14,Low Usage,Notion,108
828,40839,2024-02-02,Poor Experience,ClickUp,89
829,31277,2024-12-24,Poor Experience,Asana,75
830,25935,2022-03-03,Switched Competitor,Notion,52
831,21869,2022-12-05,Missing Features,Slack,22
832,48628,2022-10-09,Low Usage,Slack,81
833,19484,2025-03-30,Switched Competitor,ClickUp,7
834,18131,2022-08-31,Missing Features,Asana,6
835,34980,2023-10-11,Poor Experience,Asana,81
836,21423,2025-01-02,High Pricing,Asana,6
837,7860,2022-04-05,Technical Issues,Slack,12
838,26487,2022-01-28,Technical Issues,Monday.com,29
839,12548,2023-02-01,Technical Issues,Notion,8
840,17119,2024-01-14,Missing Features,Asana,31
841,19361,2023-10-20,Switched Competitor,Monday.com,22
842,42552,2024-06-08,Low Usage,ClickUp,1
843,8681,2024-12-18,Switched Competitor,Monday.com,111
844,19565,2022-03-28,Switched Competitor,ClickUp,81
845,46605,2022-07-29,Poor Experience,ClickUp,98
846,46000,2023-05-27,Switched Competitor,ClickUp,99
847,1198,2022-10-13,Poor Experience,Notion,71
848,22598,2022-09-09,Poor Experience,Asana,53
849,15680,2022-03-16,Poor Experience,Notion,7
850,26990,2022-10-30,Poor Experience,Asana,48
851,12175,2024-07-16,Switched Competitor,Asana,23
852,38238,2025-02-20,Technical Issues,ClickUp,34
853,22234,2024-10-11,Low Usage,ClickUp,113
854,32815,2022-01-25,Switched Competitor,Monday.com,101
855,35090,2024-02-17,Switched Competitor,Slack,96
856,3643,2024-08-02,High Pricing,ClickUp,116
857,40607,2023-06-08,Technical Issues,Notion,85
858,20946,2024-01-05,Technical Issues,Asana,70
859,21201,2023-09-05,Poor Experience,Notion,36
860,23867,2022-08-21,Technical Issues,Notion,63
861,11515,2023-06-07,Poor Experience,Asana,47
862,38627,2024-11-21,Technical Issues,Monday.com,98
863,27244,2023-12-09,Missing Features,ClickUp,37
864,42793,2025-01-31,Switched Competitor,Slack,120
865,8595,2023-09-22,Low Usage,Slack,119
866,20444,2023-12-19,Technical Issues,ClickUp,12
867,4112,2023-11-22,Poor Experience,ClickUp,91
868,12869,2024-01-16,Poor Experience,Notion,116
869,39248,2024-01-13,High Pricing,Asana,6
870,20511,2023-12-20,Switched Competitor,Slack,117
871,30855,2023-05-12,Technical Issues,ClickUp,61
872,26783,2022-10-10,Poor Experience,Monday.com,63
873,8626,2022-03-08,Low Usage,Asana,29
874,4054,2023-01-21,Technical Issues,Monday.com,52
875,18220,2025-03-29,Low Usage,Asana,40
876,34039,2022-12-25,Poor Experience,ClickUp,60
877,26475,2024-12-30,Missing Features,Asana,33
878,6671,2023-03-21,Technical Issues,Slack,64
879,1278,2023-12-09,Missing Features,Notion,82
880,12273,2022-12-14,Poor Experience,ClickUp,24
881,8948,2022-06-20,Missing Features,Asana,72
882,34657,2022-01-09,Poor Experience,Notion,40
883,14610,2023-05-06,High Pricing,Slack,62
884,24668,2023-03-17,Technical Issues,Asana,55
885,20360,2024-07-08,Switched Competitor,Asana,101
886,32813,2024-06-29,Low Usage,Monday.com,51
887,39841,2025-03-17,Low Usage,Asana,75
888,49201,2024-08-13,Switched Competitor,Slack,85
889,48687,2022-03-26,Poor Experience,Notion,114
890,11842,2025-04-12,Switched Competitor,Notion,4
891,29200,2025-02-02,Low Usage,Asana,9
892,28564,2024-12-12,Poor Experience,Asana,115
893,10087,2022-01-03,Switched Competitor,Notion,20
894,43920,2023-05-24,Missing Features,ClickUp,73
895,46397,2023-06-27,High Pricing,Asana,25
896,28863,2023-08-15,Switched Competitor,Slack,50
897,16416,2024-02-02,Technical Issues,Asana,19
898,25986,2024-08-12,High Pricing,Slack,1
899,13263,2023-06-27,Missing Features,ClickUp,105
900,7781,2024-11-23,Technical Issues,Slack,8
901,20649,2024-02-25,Switched Competitor,Monday.com,83
902,21358,2024-09-10,Poor Experience,ClickUp,27
903,1278,2025-03-28,Switched Competitor,Asana,92
904,28647,2023-06-05,Low Usage,Asana,4
905,45271,2022-04-13,Poor Experience,Asana,96
906,2525,2022-02-07,High Pricing,Notion,24
907,6505,2024-01-26,Switched Competitor,ClickUp,38
908,22325,2022-10-08,High Pricing,ClickUp,45
909,41465,2022-01-31,High Pricing,Slack,116
910,22799,2023-08-10,Low Usage,Slack,100
911,27127,2022-07-18,High Pricing,Slack,2
912,21392,2023-07-24,Poor Experience,ClickUp,32
913,29313,2024-12-09,Low Usage,Slack,56
914,5556,2023-09-09,Missing Features,Notion,10
915,1324,2022-12-07,High Pricing,ClickUp,97
916,7047,2022-01-14,Switched Competitor,Monday.com,2
917,34115,2022-09-24,Low Usage,Notion,113
918,9490,2024-06-05,Switched Competitor,Monday.com,57
919,9754,2022-06-06,Missing Features,Slack,14
920,10395,2023-02-27,Technical Issues,Notion,97
921,30318,2025-01-22,Low Usage,Slack,98
922,26011,2022-08-30,High Pricing,Slack,81
923,38366,2023-04-03,Switched Competitor,Notion,17
924,20562,2024-04-12,Technical Issues,Asana,29
925,11666,2025-01-28,Switched Competitor,Notion,99
926,23194,2024-05-13,Technical Issues,Notion,15
927,32582,2024-04-19,Technical Issues,Monday.com,33
928,9286,2022-12-27,High Pricing,Notion,6
929,43170,2025-03-05,Poor Experience,Notion,101
930,40970,2023-02-02,Switched Competitor,ClickUp,82
931,19698,2023-03-07,High Pricing,Slack,56
932,18706,2023-08-12,Poor Experience,Asana,95
933,18795,2023-10-13,Missing Features,Monday.com,52
934,16168,2022-05-11,Switched Competitor,Asana,4
935,15487,2022-05-12,Low Usage,Slack,108
936,31228,2022-12-08,Switched Competitor,Notion,96
937,43850,2024-12-12,Switched Competitor,Asana,48
938,45994,2023-05-26,Missing Features,Slack,35
939,3315,2023-03-30,Switched Competitor,Asana,114
940,31390,2022-02-26,High Pricing,Monday.com,109
941,21539,2024-07-07,High Pricing,Asana,18
942,38412,2024-11-19,Technical Issues,Asana,18
943,15963,2022-12-08,Poor Experience,ClickUp,106
944,16164,2024-09-08,Low Usage,Slack,89
945,17988,2023-07-11,High Pricing,Slack,95
946,5686,2024-08-28,Missing Features,ClickUp,9
947,15374,2024-04-17,High Pricing,Notion,73
948,17006,2023-04-15,Switched Competitor,ClickUp,83
949,10745,2024-04-21,Missing Features,Notion,43
950,11382,2023-11-30,Low Usage,Monday.com,94
951,4977,2024-09-27,Switched Competitor,Monday.com,11
952,4432,2022-11-24,Technical Issues,Monday.com,68
953,23215,2023-11-06,Missing Features,Notion,10
954,5908,2023-08-14,Poor Experience,Asana,2
955,26510,2025-02-02,Poor Experience,Slack,47
