usage_id,customer_id,login_date,session_duration_minutes,features_used,projects_created,ai_requests
697,6093,2022-11-03,101,5,12,38
698,36648,2025-02-03,13,12,11,53
699,20358,2025-03-23,35,19,6,43
700,26791,2023-10-14,217,19,4,92
701,40491,2024-05-01,140,9,10,45
702,18354,2023-02-10,26,11,11,10
703,7340,2025-02-07,192,5,15,97
704,21865,2023-12-20,72,13,15,8
705,1175,2023-05-24,172,9,13,96
706,25891,2022-05-09,54,11,14,79
707,19481,2024-11-20,231,18,10,89
708,4346,2024-06-24,170,11,14,53
709,10039,2022-05-12,186,17,11,0
710,25728,2023-02-15,136,12,10,60
711,3542,2024-04-01,189,3,1,64
712,27517,2022-05-15,204,7,13,54
713,11568,2022-03-01,100,18,0,43
714,26672,2022-08-03,161,7,8,49
715,49024,2023-10-01,85,11,5,40
716,14727,2024-10-19,136,13,1,59
717,42845,2025-01-11,206,3,9,23
718,4412,2022-05-07,45,18,15,44
719,40183,2023-01-02,148,8,0,49
720,5629,2022-07-29,10,9,14,21
721,43037,2022-07-05,52,6,14,26
722,44985,2022-08-21,26,15,13,93
723,18423,2024-02-05,100,9,9,6
724,29119,2024-01-07,1,16,2,74
725,30440,2023-10-31,117,5,0,31
726,21116,2023-10-21,13,20,2,93
727,34736,2024-09-20,159,6,6,42
728,27535,2023-10-03,103,5,6,85
729,39272,2022-07-13,5,4,4,83
730,31139,2022-11-14,148,7,11,39
731,34596,2023-11-01,81,5,6,89
732,6945,2022-11-03,193,2,3,57
733,13171,2024-08-18,104,10,4,55
734,40805,2022-09-20,122,12,4,70
735,39814,2022-07-22,145,19,3,50
736,18748,2023-09-01,82,5,3,7
737,25182,2023-11-05,50,8,15,57
738,18865,2024-05-15,216,6,0,75
739,9810,2023-10-22,45,1,12,15
740,12782,2022-08-27,186,20,11,93
741,45287,2023-12-15,48,18,1,8
742,13529,2024-09-18,216,6,13,43
743,45206,2022-09-05,117,12,11,54
744,26924,2024-09-26,107,6,6,52
745,27519,2022-04-21,143,9,2,66
746,35399,2023-07-26,183,17,13,91
747,43632,2024-06-01,102,7,12,16
748,4859,2022-01-23,60,18,10,70
749,21373,2025-04-04,45,10,9,15
750,42736,2022-12-18,204,1,12,79
751,35863,2023-10-07,88,14,13,10
752,49719,2024-03-19,153,10,14,82
753,38421,2022-07-10,195,7,7,58
754,7197,2024-01-06,184,2,11,40
755,13927,2024-07-21,158,7,8,2
756,2039,2024-07-19,52,16,3,88
757,13473,2022-08-18,15,6,2,94
758,6274,2025-01-11,25,1,2,5
759,25350,2022-10-12,109,5,3,41
760,4986,2024-06-30,57,2,15,9
761,21441,2024-02-12,198,4,0,10
762,10740,2023-01-29,161,15,3,75
763,12107,2024-06-23,117,17,6,75
764,30381,2024-04-05,102,17,9,1
765,24530,2023-03-28,153,12,7,1
766,31111,2022-01-08,62,8,15,10
767,8129,2024-08-14,11,1,6,24
768,32265,2023-11-10,127,10,10,19
769,31023,2025-02-24,110,17,5,38
770,7109,2024-07-16,113,6,11,72
771,10372,2022-02-06,214,10,8,10
772,28804,2023-11-07,99,19,5,23
773,18257,2023-02-21,58,17,3,1
774,18955,2024-11-20,52,1,9,78
775,16608,2023-10-18,235,6,5,14
776,24712,2022-06-23,223,20,14,54
777,14591,2024-01-10,46,17,1,61
778,3395,2022-09-30,153,1,9,85
779,309,2024-05-29,17,11,11,95
780,34200,2024-12-05,143,6,4,66
781,7606,2022-01-15,52,2,7,0
782,33463,2023-05-05,232,5,10,20
783,9814,2024-09-20,128,8,3,93
784,38195,2024-08-05,185,5,15,88
785,8935,2023-06-10,48,9,13,68
786,40835,2023-04-20,39,8,7,72
787,37338,2022-10-28,215,8,13,73
788,34319,2024-08-31,198,5,11,74
789,30675,2022-10-15,236,15,3,100
790,6979,2023-01-23,3,11,0,45
791,23576,2024-12-25,126,8,5,63
792,16872,2022-11-25,174,19,15,28
793,38526,2024-12-11,74,2,10,18
794,6405,2022-01-17,5,9,13,3
795,42632,2024-08-30,31,17,0,50
796,1929,2022-01-05,83,13,7,78
797,1045,2025-03-07,235,12,0,56
798,35689,2024-06-24,13,16,15,41
799,23074,2024-12-30,161,16,10,70
800,42432,2025-02-24,93,3,2,81
801,35293,2022-10-31,86,17,3,60
802,8670,2023-06-24,30,11,10,76
803,17619,2025-01-09,187,20,5,58
804,22820,2025-02-05,110,10,3,58
805,574,2024-10-20,70,18,10,77
806,38971,2023-05-23,219,9,15,26
807,49817,2025-02-17,204,7,5,1
808,20936,2022-11-17,88,13,3,88
809,24715,2024-10-08,11,12,3,38
810,3358,2024-08-18,86,3,6,66
811,42369,2024-03-25,161,18,12,49
812,38581,2022-01-19,109,4,14,81
813,10972,2022-03-29,208,16,15,62
814,26389,2022-03-29,36,20,9,75
815,44869,2022-06-03,231,8,0,17
816,31764,2022-03-23,4,10,0,15
817,7398,2025-01-21,214,15,13,23
818,39851,2023-11-12,61,3,4,60
819,7894,2022-04-27,187,18,5,63
820,23547,2024-05-20,181,17,10,71
821,36555,2024-10-11,55,10,11,24
822,14807,2023-07-04,52,6,6,75
823,2671,2022-07-18,231,9,14,16
824,45672,2022-09-29,17,1,10,60
825,12486,2023-07-13,169,10,12,1
826,8756,2024-08-05,37,7,14,50
827,31513,2022-04-24,214,1,10,45
828,34660,2023-03-16,73,6,6,55
829,24275,2022-08-07,31,5,3,9
830,35888,2023-06-13,94,5,15,19
831,27712,2022-02-17,151,17,15,28
832,1433,2024-02-12,159,14,8,78
833,27199,2022-07-04,58,15,13,100
834,33232,2022-11-18,227,14,7,31
835,20520,2023-01-31,168,11,12,1
836,42446,2023-06-13,83,17,8,42
837,26286,2022-03-11,106,20,3,25
838,9165,2023-04-13,175,15,9,70
839,11625,2024-12-12,68,2,12,47
840,31306,2022-11-11,226,6,9,57
841,29863,2023-01-21,235,3,15,45
842,47318,2023-04-09,130,20,1,30
843,8544,2024-11-09,18,15,6,34
844,46347,2025-02-01,58,14,0,12
845,1931,2024-05-17,195,18,14,26
846,38906,2022-03-12,100,14,7,37
847,2538,2022-03-31,58,14,6,92
848,13949,2024-09-21,52,16,14,17
849,27480,2024-05-08,95,13,14,58
850,37721,2022-03-14,96,4,7,83
851,23088,2023-05-27,105,15,13,23
852,35327,2025-04-14,208,3,8,34
853,27862,2022-05-13,44,9,2,32
854,33678,2023-05-03,49,13,15,58
855,3035,2024-06-13,145,16,1,14
856,39401,2022-09-20,2,16,4,93
857,36541,2022-02-25,17,11,11,80
858,47946,2024-05-02,146,7,13,67
859,27217,2024-02-28,10,13,12,5
860,27576,2023-04-08,236,18,4,54
861,46914,2024-02-12,38,7,15,41
862,10438,2022-12-18,78,17,1,21
863,30163,2023-05-23,135,8,8,81
864,32998,2023-05-30,5,6,9,83
865,17496,2025-04-08,205,1,7,97
866,8826,2023-04-07,217,14,12,20
867,37917,2022-07-13,9,8,13,24
868,15023,2023-05-21,110,10,4,39
869,11102,2023-04-29,14,9,13,46
870,21925,2023-01-23,167,11,3,30
871,34151,2022-01-20,108,9,3,8
872,11398,2023-05-16,59,2,1,29
873,41038,2022-09-14,84,8,14,10
874,40068,2022-01-15,185,3,15,61
875,34206,2023-12-02,147,6,2,4
876,28641,2025-03-23,23,9,12,43
877,23452,2024-08-04,159,6,4,5
878,1381,2023-05-27,129,3,3,34
879,5439,2024-09-14,90,5,5,13
880,35552,2023-11-06,67,11,5,9
881,37473,2024-08-09,220,5,12,93
882,43309,2023-12-04,35,6,11,43
883,13568,2024-08-18,135,13,5,36
884,38476,2024-10-12,223,17,6,95
885,25251,2024-03-10,228,13,13,44
886,22688,2023-03-03,155,16,7,83
887,37304,2022-08-18,15,12,11,93
888,14052,2022-08-15,3,8,0,23
889,11943,2022-07-15,23,16,2,59
890,42048,2024-12-01,14,18,0,40
891,1889,2023-05-19,92,16,6,94
892,49081,2023-08-18,162,10,14,99
893,26345,2024-01-13,56,15,4,37
894,23075,2023-01-29,206,17,2,90
895,1834,2022-04-29,179,13,2,55
896,10688,2022-06-10,220,8,13,74
897,12853,2025-03-28,56,13,6,11
898,46319,2023-06-09,198,8,6,93
899,9214,2022-02-01,30,19,0,62
900,13666,2024-07-10,80,16,8,11
901,7552,2023-12-01,164,15,13,51
902,49336,2025-02-16,186,18,11,55
903,31459,2022-12-15,147,19,3,53
904,5482,2022-02-16,21,15,5,46
905,17610,2022-04-25,2,3,12,11
906,45362,2022-09-11,53,16,14,71
907,6264,2024-08-22,211,13,0,10
908,49561,2022-02-02,188,16,6,61
909,16816,2023-04-26,180,16,9,22
910,26957,2024-03-19,94,3,10,62
911,33681,2024-09-30,129,20,9,4
912,34124,2023-08-25,95,10,5,85
913,48541,2023-03-29,156,13,2,49
914,7165,2024-06-28,220,1,1,14
915,6293,2024-08-07,83,6,5,42
916,39377,2023-05-10,43,13,6,30
917,23027,2024-10-24,87,9,4,5
918,46778,2024-04-17,70,9,15,2
919,16094,2024-09-23,7,10,14,9
920,7633,2022-07-01,2,20,15,7
921,6328,2024-07-18,126,12,11,61
922,4066,2024-04-04,112,13,6,94
923,8110,2023-10-12,124,4,8,82
924,35148,2023-10-03,144,17,0,57
925,8157,2024-04-23,139,9,12,20
926,46922,2023-11-27,27,12,2,86
927,29728,2025-02-18,205,14,13,6
928,13238,2022-08-08,223,13,7,19
929,37687,2024-12-01,46,2,13,0
930,22037,2024-05-08,145,16,7,67
931,46782,2024-08-31,174,9,3,79
932,11409,2023-05-03,236,4,15,39
933,16911,2022-05-25,152,2,11,11
934,15176,2022-12-01,153,19,13,17
935,7656,2024-05-26,100,8,7,13
936,3259,2022-08-20,70,20,10,15
937,39003,2024-07-18,95,3,4,53
938,49948,2022-07-07,138,13,3,96
939,22512,2022-10-15,136,3,2,10
940,17081,2023-04-22,233,20,12,66
941,49191,2022-02-16,160,2,13,0
942,29065,2022-04-30,65,7,4,64
943,32053,2024-09-18,174,10,13,53
944,4040,2022-02-23,229,2,6,54
945,1908,2024-05-01,203,11,4,21
946,30478,2024-03-20,109,1,13,79
947,33395,2022-09-27,156,8,1,25
948,17206,2022-08-25,2,15,5,62
949,10479,2022-06-19,12,12,12,47
950,30240,2023-03-06,226,7,3,58
951,42240,2022-11-29,101,1,10,42
952,38213,2023-03-23,115,3,4,51
953,40794,2023-09-27,180,1,0,18
954,41654,2024-08-28,71,15,13,57
955,44879,2022-09-16,158,8,8,54
956,47461,2022-04-19,221,8,9,22
957,10700,2022-03-24,105,9,4,47
958,24376,2023-09-29,107,8,3,15
959,21390,2024-01-17,87,8,5,16
960,33854,2023-12-13,233,10,3,95
961,27508,2023-07-25,136,18,12,28
962,8270,2024-07-12,205,4,1,44
963,32180,2023-09-18,223,15,2,4
964,43965,2024-03-28,126,19,7,95
965,628,2023-07-27,173,12,3,18
966,28373,2023-02-13,64,5,9,57
967,26846,2023-09-09,151,16,6,78
968,43049,2023-12-01,176,14,13,79
969,42217,2022-10-31,204,20,11,8
970,3192,2024-08-13,23,2,0,33
971,34439,2023-07-07,176,8,9,54
972,8547,2023-09-17,119,9,14,94
973,16075,2024-06-24,39,6,13,0
974,12951,2023-08-10,116,2,12,41
975,36045,2023-05-10,16,5,10,100
976,12675,2022-05-10,30,17,12,34
977,43147,2024-05-10,65,5,8,26
978,10653,2022-01-22,16,17,6,98
979,19508,2023-11-26,201,7,0,71
980,19871,2023-01-15,41,18,10,53
981,28864,2024-01-24,115,13,14,56
982,10215,2022-12-09,76,20,6,43
983,14330,2023-05-05,166,20,11,81
984,39935,2023-09-05,228,9,13,54
985,20205,2022-01-29,20,1,13,34
986,36556,2022-09-24,151,1,14,38
987,27607,2022-03-23,23,6,2,11
988,13250,2025-01-17,231,7,3,91
989,20482,2022-03-22,210,8,14,59
990,30098,2025-01-10,13,1,4,72
991,5113,2022-12-08,192,20,9,72
992,2281,2024-01-28,198,16,11,54
993,8,2023-05-25,159,4,3,15
994,4737,2022-04-26,219,1,13,6
995,6102,2022-04-09,107,14,2,58
996,11049,2022-05-19,223,8,7,77
997,22588,2023-10-20,77,9,5,67
998,42473,2025-02-05,212,16,13,55
999,12332,2024-05-02,172,18,5,66
1000,2605,2022-07-13,213,17,1,100
1001,7817,2023-02-15,88,20,2,45
1002,28939,2023-06-26,10,12,5,73
1003,42935,2023-05-28,180,15,11,58
1004,41854,2022-08-23,61,10,6,41
1005,5795,2024-06-24,56,14,5,65
1006,32620,2024-10-24,102,15,12,17
1007,7462,2024-07-08,105,9,0,69
1008,22568,2023-02-27,205,4,6,11
1009,30136,2022-10-07,209,4,6,69
1010,49977,2023-02-27,65,6,8,23
1011,38153,2023-06-16,64,4,2,59
1012,42473,2023-01-26,26,17,7,98
1013,48577,2024-01-10,223,2,1,44
1014,43464,2025-02-27,209,14,12,44
1015,11850,2025-01-22,165,1,1,100
1016,16337,2024-06-05,55,18,2,74
1017,12900,2024-09-01,133,7,12,43
1018,46959,2023-04-13,53,12,1,0
1019,16671,2024-03-13,139,14,10,3
1020,15364,2023-02-12,3,5,11,92
1021,17815,2024-07-29,120,12,7,69
1022,24142,2024-02-15,86,8,15,34
1023,49993,2023-10-28,166,12,7,74
1024,45494,2022-09-29,128,20,2,60
1025,38535,2022-09-26,200,4,3,35
1026,20520,2022-09-12,52,13,10,70
1027,47495,2024-02-24,57,16,10,59
1028,22674,2023-07-15,152,11,3,30
1029,16823,2024-07-07,215,19,13,78
1030,43598,2024-11-22,62,1,12,42
1031,34018,2024-05-21,175,14,5,8
1032,33274,2022-12-20,128,20,8,65
1033,27987,2024-01-31,155,12,12,22
1034,19080,2023-10-18,36,14,14,95
1035,2552,2022-03-03,181,17,1,55
1036,24897,2024-12-05,67,5,4,15
1037,32723,2023-07-27,111,18,0,44
1038,42765,2024-09-08,165,9,5,77
1039,19324,2022-11-13,73,9,15,41
1040,35412,2023-08-25,14,17,3,70
1041,47152,2022-05-21,198,2,8,19
1042,42040,2023-05-03,26,13,9,99
1043,4326,2022-02-19,156,14,7,47
1044,45384,2024-11-16,188,7,12,84
1045,32571,2024-07-25,175,12,13,64
1046,36498,2022-10-15,30,8,4,13
1047,11669,2022-03-21,186,10,14,28
1048,30399,2024-01-24,103,18,0,65
1049,23803,2022-01-05,154,17,0,63
1050,12307,2024-01-27,107,7,4,23
1051,5269,2023-10-20,219,10,15,1
1052,33969,2023-12-18,90,1,7,63
1053,13499,2024-05-28,58,4,11,30
1054,47302,2023-05-29,223,2,11,23
1055,23924,2025-01-01,75,9,12,52
1056,36565,2024-05-12,96,5,9,54
1057,2462,2022-11-28,57,11,1,25
1058,18348,2025-02-28,79,12,1,89
1059,44655,2022-05-03,161,3,11,64
1060,13335,2022-07-08,74,8,8,15
1061,49369,2024-09-26,19,10,1,5
1062,30880,2023-12-21,40,19,9,84
1063,18978,2023-04-30,14,2,10,36
1064,45180,2024-06-21,235,12,1,89
1065,22115,2023-02-02,159,6,12,65
1066,37715,2022-04-03,217,18,11,7
1067,19478,2022-03-07,145,20,0,46
1068,43720,2024-02-29,26,3,5,51
1069,1673,2022-04-13,216,16,14,43
1070,2254,2023-08-08,83,7,4,40
1071,15419,2023-04-01,38,9,7,27
1072,2847,2023-08-29,65,1,9,93
1073,5150,2022-05-12,58,16,13,34
1074,32086,2023-08-18,7,12,4,49
1075,48111,2023-08-16,4,2,5,64
1076,43619,2023-09-03,108,9,4,61
1077,3332,2023-03-23,224,8,10,29
1078,15102,2025-03-24,6,17,15,96
1079,5874,2023-05-03,48,3,0,94
1080,12903,2023-06-03,117,1,14,58
1081,22106,2024-03-06,223,16,2,20
1082,42340,2022-12-01,172,3,11,98
1083,20539,2022-07-05,30,11,8,87
1084,24065,2023-02-17,88,5,8,100
1085,4967,2022-06-28,136,5,1,57
1086,30920,2024-06-07,41,7,5,17
1087,25515,2024-06-02,49,19,11,63
1088,9315,2023-04-01,36,19,14,32
1089,42098,2024-10-10,150,6,2,60
1090,571,2024-11-20,117,20,11,86
1091,10295,2023-03-17,121,20,13,44
1092,39004,2023-07-28,75,11,11,22
1093,19494,2023-11-09,189,5,11,90
1094,46884,2022-01-24,206,1,14,11
1095,14589,2024-01-10,89,15,7,33
1096,36064,2025-03-07,140,2,12,48
1097,45043,2023-08-05,234,11,11,100
1098,37,2023-06-10,178,13,6,83
1099,33684,2022-09-25,146,5,7,7
1100,35837,2023-07-26,148,3,8,41
1101,31539,2023-05-16,223,5,14,34
1102,35748,2023-11-29,146,9,2,79
1103,17101,2024-04-11,79,18,9,72
1104,12643,2023-09-18,139,2,0,17
1105,6123,2022-03-31,162,14,5,54
1106,3045,2023-08-24,74,1,8,83
1107,7000,2025-01-20,5,15,12,14
1108,29896,2023-03-29,235,10,13,58
1109,15393,2023-05-05,208,13,13,51
1110,48084,2023-09-29,127,1,5,3
1111,34532,2022-08-18,59,17,15,67
1112,28,2022-01-07,26,4,5,85
1113,2146,2024-04-04,230,16,1,24
1114,17818,2023-11-03,64,20,3,60
1115,44136,2023-01-30,130,12,8,39
1116,37141,2022-07-18,71,1,13,74
1117,26507,2024-10-05,40,2,8,68
1118,47308,2023-01-23,233,5,13,32
1119,14151,2024-11-11,123,2,9,99
1120,25423,2023-05-04,65,14,1,56
1121,9590,2023-07-05,21,18,15,85
1122,16404,2025-04-11,226,7,12,69
1123,35458,2022-07-01,166,4,10,90
1124,4850,2022-07-20,61,6,13,39
1125,43791,2024-09-16,29,11,5,7
1126,27274,2025-01-05,83,8,6,51
1127,20820,2023-07-11,110,18,12,94
1128,314,2024-03-17,112,2,2,38
1129,627,2022-08-28,2,19,1,79
1130,4862,2023-03-03,59,1,8,7
1131,6581,2024-01-16,192,9,7,69
1132,24033,2024-10-06,88,8,2,74
1133,38666,2022-03-26,180,10,9,94
1134,31396,2023-05-05,2,13,10,51
1135,24259,2022-08-21,218,15,15,48
1136,27134,2024-09-16,40,6,1,48
1137,45819,2025-01-14,154,1,7,44
1138,6837,2022-09-20,78,16,15,59
1139,35459,2023-07-07,132,3,1,13
1140,44737,2023-05-02,64,1,8,55
1141,45979,2023-10-22,206,16,3,87
1142,32889,2023-01-12,7,8,0,85
1143,39387,2022-08-18,53,8,7,60
1144,32566,2022-04-09,188,14,3,74
1145,41733,2023-05-25,210,8,15,48
1146,28220,2023-03-18,79,15,14,95
1147,39072,2023-01-10,144,16,13,34
1148,39445,2024-11-06,19,6,2,61
1149,35116,2022-11-22,239,20,7,92
1150,19839,2023-03-09,64,19,15,56
1151,42026,2023-05-23,125,2,7,1
1152,39884,2024-07-27,180,2,3,67
1153,10765,2023-08-10,142,18,14,64
1154,6100,2024-03-26,75,18,15,99
1155,48481,2022-07-05,211,11,2,9
1156,31048,2024-05-12,186,16,1,86
1157,49027,2024-05-07,83,7,3,64
1158,22526,2024-04-19,171,4,1,88
1159,15686,2023-11-28,62,20,2,92
1160,28825,2023-07-25,213,13,8,19
1161,48685,2024-01-18,216,18,8,25
1162,44481,2023-04-15,96,18,5,60
1163,9538,2023-03-23,215,15,15,84
1164,15509,2024-01-29,221,20,10,60
1165,13608,2022-10-17,129,7,7,50
1166,33901,2024-01-04,13,10,0,39
1167,35712,2023-09-04,23,6,14,51
1168,23157,2025-04-02,143,17,6,10
1169,31793,2024-06-08,63,7,4,56
1170,35922,2022-05-24,156,20,6,91
1171,39867,2022-08-18,112,5,2,84
1172,5327,2024-05-14,220,5,15,99
1173,4035,2022-09-29,51,3,11,82
1174,31843,2024-04-10,2,10,11,42
1175,19993,2024-05-19,124,13,5,89
1176,28013,2022-01-10,218,14,0,16
1177,112,2022-02-01,131,4,6,52
1178,15645,2023-03-12,183,13,14,9
1179,15089,2022-08-13,67,9,12,77
1180,24971,2022-08-26,176,9,11,83
1181,5277,2023-08-23,220,10,11,28
1182,21712,2022-07-17,180,13,0,63
1183,654,2023-09-22,73,3,11,34
1184,12296,2023-09-28,75,5,4,87
1185,6914,2024-12-01,98,3,6,54
1186,1876,2023-04-25,116,19,9,31
1187,21834,2024-03-21,92,1,15,5
1188,37518,2024-03-05,41,9,7,56
1189,39922,2024-08-03,145,19,6,22
1190,34964,2022-04-07,54,18,5,5
1191,24241,2023-01-09,8,12,12,43
1192,31526,2022-08-09,226,11,10,83
1193,12327,2024-12-30,239,19,12,69
1194,1875,2022-07-27,193,3,8,0
1195,31174,2023-06-23,73,6,13,92
1196,50,2022-04-26,101,1,1,77
1197,38350,2025-01-27,229,3,11,39
1198,32315,2023-01-30,134,11,12,12
1199,7551,2023-11-23,190,7,2,66
1200,15488,2022-03-03,226,3,4,15
1201,39702,2025-03-17,85,12,9,31
1202,32442,2024-08-01,44,1,6,26
1203,49912,2024-12-22,150,3,4,29
1204,37255,2022-12-18,119,4,12,79
1205,36687,2022-05-21,22,10,12,64
1206,18608,2024-08-25,129,12,12,76
1207,22535,2024-12-02,65,11,4,23
1208,41772,2022-11-28,153,6,8,4
1209,45482,2024-10-06,88,15,14,64
1210,18073,2023-01-22,187,7,11,61
1211,38474,2022-06-11,30,10,0,52
1212,2344,2023-09-23,56,8,8,23
1213,34619,2025-02-21,140,10,4,70
1214,22703,2024-03-13,148,20,5,37
1215,41845,2023-06-07,170,18,8,51
1216,9176,2023-04-26,106,14,3,77
1217,25770,2022-09-14,89,17,5,91
1218,33217,2023-04-04,21,8,13,16
1219,4781,2022-11-30,163,3,12,78
1220,1569,2022-07-12,203,3,6,66
1221,13553,2022-11-15,240,1,0,56
1222,19471,2022-07-07,90,2,4,32
1223,43143,2024-06-26,66,12,6,2
1224,522,2023-09-09,85,2,14,46
1225,49843,2023-10-16,119,4,7,48
1226,4680,2024-01-02,179,20,8,69
1227,31914,2022-11-17,201,13,6,31
1228,18057,2024-06-12,136,14,5,22
1229,1629,2022-06-12,218,3,10,46
1230,29281,2022-07-30,114,7,14,71
1231,19828,2024-09-30,88,10,7,19
1232,40230,2024-10-22,82,12,10,28
1233,22923,2025-01-14,239,5,10,38
1234,21382,2024-03-28,161,17,9,93
1235,24460,2024-06-17,95,14,12,32
1236,41155,2022-05-14,155,7,7,4
1237,47794,2024-02-03,8,8,1,66
1238,4306,2024-12-15,112,20,1,3
1239,36165,2024-05-24,55,12,10,72
1240,14841,2022-04-18,119,6,7,38
1241,19285,2024-09-14,151,9,14,29
1242,20392,2022-03-25,135,6,10,57
1243,8314,2022-04-19,214,9,8,37
1244,37241,2024-04-16,93,7,10,50
1245,1840,2024-07-13,197,20,0,58
1246,26087,2024-11-27,2,13,1,68
1247,6693,2024-04-27,128,2,0,68
1248,20039,2023-10-29,15,15,0,29
1249,99,2023-05-30,137,1,6,31
1250,20965,2024-01-30,166,16,5,61
1251,26520,2023-02-04,37,19,12,82
1252,45249,2023-11-18,131,14,0,29
1253,19929,2022-02-19,173,4,3,19
1254,31731,2024-03-03,39,14,0,92
1255,10810,2023-07-10,25,5,2,72
1256,21013,2022-10-23,15,14,4,25
1257,25151,2023-01-24,15,7,8,52
1258,22429,2022-06-14,46,11,9,90
1259,27656,2022-04-01,1,1,2,26
1260,21477,2025-03-10,97,16,4,6
1261,45664,2024-01-29,233,4,10,36
1262,31582,2022-07-18,168,3,15,67
1263,28022,2023-01-28,100,6,15,20
1264,7331,2022-01-14,60,2,10,36
1265,15567,2023-07-02,54,13,11,45
1266,22256,2024-06-06,207,12,8,1
1267,5910,2022-09-26,109,9,10,71
1268,12687,2023-02-15,215,8,6,79
1269,41639,2022-09-23,122,14,5,6
1270,6978,2023-11-20,150,1,15,36
1271,38825,2023-11-02,152,2,11,70
1272,35745,2024-12-09,159,18,6,16
1273,33785,2025-01-12,71,8,1,96
1274,32777,2022-05-21,89,17,2,64
1275,41745,2023-12-19,42,4,6,10
1276,25678,2022-11-17,25,20,1,57
1277,8858,2024-12-30,231,5,8,45
1278,37630,2024-08-04,18,1,1,38
1279,28786,2025-04-02,84,9,7,100
1280,25834,2025-04-05,41,5,2,69
1281,33476,2023-05-25,156,13,0,86
1282,17254,2024-01-01,155,9,11,63
1283,19413,2022-02-14,161,10,5,92
1284,5388,2023-09-19,97,11,15,3
1285,49335,2024-10-19,193,1,12,74
1286,4372,2023-11-20,7,14,13,9
1287,49165,2023-12-16,33,11,3,36
1288,917,2022-06-06,169,4,1,20
1289,5826,2024-10-15,77,13,8,25
1290,20718,2024-12-27,80,1,1,73
1291,15440,2022-02-04,11,1,2,73
1292,22461,2023-04-16,176,13,3,66
1293,3499,2024-07-24,211,17,11,75
1294,34322,2023-06-03,204,13,12,98
1295,27470,2022-09-03,97,6,15,41
1296,20683,2022-02-08,225,5,7,86
1297,11514,2023-02-19,80,2,13,76
1298,13408,2023-06-01,205,18,10,20
1299,17712,2025-01-20,16,16,2,26
1300,22623,2022-10-06,83,10,11,85
1301,31328,2022-11-24,142,12,1,100
1302,17722,2024-01-18,33,3,5,32
1303,17722,2023-06-16,65,5,14,7
1304,23598,2022-05-30,221,10,6,6
1305,9476,2023-08-11,209,14,11,84
1306,6820,2024-10-06,88,12,0,91
1307,19635,2024-12-20,109,1,15,77
1308,5273,2024-01-23,237,12,15,92
1309,3446,2024-05-17,163,8,12,19
1310,45401,2025-03-30,83,11,12,25
1311,20909,2023-02-22,162,20,5,1
1312,43996,2024-06-06,196,16,7,82
1313,42824,2022-06-12,201,10,9,7
1314,48918,2025-01-18,96,4,2,68
1315,5523,2022-08-26,160,8,13,46
1316,44756,2024-03-23,116,4,7,10
1317,47753,2025-03-12,92,16,14,56
1318,4911,2024-04-09,23,11,5,59
1319,5748,2024-08-06,203,11,12,72
1320,11685,2024-05-18,140,8,8,27
1321,38178,2025-02-03,186,11,15,56
1322,2630,2022-10-22,20,9,3,16
1323,48388,2024-11-04,139,10,8,15
1324,39989,2022-06-13,193,11,2,68
1325,10076,2022-11-30,16,12,5,82
1326,3224,2025-04-14,78,13,11,13
1327,46663,2023-01-01,204,15,12,47
1328,49745,2022-01-30,163,9,2,63
1329,13406,2022-11-23,167,11,11,16
1330,2900,2023-09-13,207,15,5,59
1331,9802,2025-03-02,40,4,5,60
1332,13513,2025-03-19,7,7,4,11
1333,19989,2024-08-31,8,8,1,15
1334,18941,2023-12-22,18,7,13,35
1335,8196,2023-12-21,212,12,10,25
1336,1604,2024-03-11,80,15,8,9
1337,28247,2022-02-18,126,2,5,57
1338,1772,2023-07-26,57,3,5,63
1339,40202,2024-04-16,105,3,10,99
1340,38746,2024-07-10,59,13,7,100
1341,16043,2024-07-16,135,7,5,36
1342,4004,2023-06-09,23,11,4,94
1343,34493,2025-02-10,231,5,7,40
1344,44520,2023-07-24,7,20,9,59
1345,29178,2023-01-26,202,16,15,66
1346,30277,2022-08-14,205,18,5,90
1347,4824,2022-10-05,15,3,8,7
1348,29063,2025-03-03,90,9,12,98
1349,49024,2022-03-14,166,18,7,76
1350,17631,2024-05-23,239,10,1,0
1351,17487,2022-10-31,14,16,9,56
1352,386,2023-01-21,6,3,12,37
1353,26263,2023-11-26,66,2,6,49
1354,12044,2023-09-16,46,13,6,52
1355,995,2022-04-19,25,20,13,16
1356,28996,2023-06-07,36,14,12,6
1357,33873,2024-05-11,75,18,3,11
1358,8635,2024-11-26,52,6,13,31
1359,30935,2022-03-23,182,4,8,74
1360,26272,2022-05-19,231,5,14,73
1361,31010,2023-11-01,102,13,4,11
1362,32891,2024-12-04,111,20,7,45
1363,9729,2022-04-27,76,9,15,92
1364,13892,2023-04-16,122,18,10,13
1365,24509,2022-04-09,70,16,13,83
1366,45338,2022-09-30,9,4,12,71
1367,48599,2023-10-02,62,13,4,29
1368,23121,2024-08-12,73,14,4,9
1369,49831,2023-05-09,219,12,10,66
1370,1993,2025-03-01,193,20,5,19
1371,32980,2024-11-29,37,18,4,55
1372,34397,2022-07-02,70,15,2,45
1373,24731,2025-03-05,186,18,11,19
1374,44467,2024-02-04,132,20,13,81
1375,42582,2024-04-29,138,3,6,11
1376,39645,2023-08-07,203,19,13,1
